NO,address,latitude,longitude
2020_16644,서울특별시 종로구 창경궁로18길 20-6,,
2020_16645,서울특별시 종로구 창경궁로18길 20-6,,
2020_16646,서울특별시 종로구 창경궁로18길 20-6,,
2020_16647,서울특별시 종로구 창경궁로18길 20-6,,
2020_16649,서울특별시 종로구 창경궁로18길 20-6,,
2020_16650,서울특별시 종로구 창경궁로18길 20-6,,
2020_16651,서울특별시 종로구 창경궁로18길 20-6,,
2020_16652,서울특별시 종로구 창경궁로18길 20-6,,
2020_16653,서울특별시 종로구 창경궁로18길 20-6,,
2020_16655,서울특별시 종로구 창경궁로18길 20-6,,
2020_16656,서울특별시 종로구 창경궁로18길 20-6,,
2020_16657,서울특별시 종로구 창경궁로18길 20-6,,
2020_16658,서울특별시 종로구 창경궁로18길 20-6,,
2020_16659,서울특별시 종로구 창경궁로18길 20-6,,
2020_16660,서울특별시 종로구 창경궁로18길 20-6,,
2020_16661,서울특별시 종로구 창경궁로18길 20-6,,
2020_16662,서울특별시 종로구 창경궁로18길 20-6,,
2020_16663,서울특별시 종로구 창경궁로18길 20-6,,
2020_16664,서울특별시 종로구 창경궁로18길 20-6,,
2020_16665,서울특별시 종로구 창경궁로18길 20-6,,
2020_16667,서울특별시 종로구 창경궁로18길 20-6,,
2020_16668,서울특별시 종로구 창경궁로18길 20-6,,
2020_16671,서울특별시 종로구 창경궁로18길 20-6,,
2020_16672,서울특별시 종로구 창경궁로18길 20-6,,
2020_16675,서울특별시 종로구 창경궁로18길 20-6,,
2020_16678,서울특별시 종로구 창경궁로18길 20-6,,
2020_16679,서울특별시 종로구 창경궁로18길 20-6,,
2020_16680,서울특별시 종로구 창경궁로18길 20-6,,
2020_16681,서울특별시 종로구 창경궁로18길 20-6,,
2020_16682,서울특별시 종로구 창경궁로18길 20-6,,
2020_16683,서울특별시 종로구 창경궁로18길 20-6,,
2020_16684,서울특별시 종로구 창경궁로18길 20-6,,
2020_16685,서울특별시 종로구 창경궁로18길 20-6,,
2020_16687,서울특별시 종로구 창경궁로18길 20-6,,
2020_16690,서울특별시 종로구 창경궁로18길 20-6,,
2020_16691,서울특별시 종로구 창경궁로18길 20-6,,
2020_16692,서울특별시 종로구 창경궁로18길 20-6,,
2020_16694,서울특별시 종로구 창경궁로18길 20-6,,
2020_16695,서울특별시 종로구 창경궁로18길 20-6,,
2020_16696,서울특별시 종로구 창경궁로18길 20-6,,
2020_16697,서울특별시 종로구 창경궁로18길 20-6,,
2020_16698,서울특별시 종로구 창경궁로18길 20-6,,
2020_16699,서울특별시 종로구 창경궁로18길 20-6,,
2020_16700,서울특별시 종로구 창경궁로18길 20-6,,
2020_16701,서울특별시 종로구 창경궁로18길 20-6,,
2020_16702,서울특별시 종로구 창경궁로18길 20-6,,
2020_16703,서울특별시 종로구 창경궁로18길 20-6,,
2020_16704,서울특별시 종로구 창경궁로18길 20-6,,
2020_16705,서울특별시 종로구 창경궁로18길 20-6,,
2020_16706,서울특별시 종로구 창경궁로18길 20-6,,
2020_16707,서울특별시 종로구 창경궁로18길 20-6,,
2020_16709,서울특별시 종로구 창경궁로18길 20-6,,
2020_16710,서울특별시 종로구 창경궁로18길 20-6,,
2020_16711,서울특별시 종로구 창경궁로18길 20-6,,
2020_16712,서울특별시 종로구 창경궁로18길 20-6,,
2020_16713,서울특별시 종로구 창경궁로18길 20-6,,
2020_16714,서울특별시 종로구 창경궁로18길 20-6,,
2020_16942,서울특별시 서초구 신반포로 32,,
2020_16990,서울특별시 강남구 남부순환로 2803,,
2020_16997,서울특별시 은평구 은평로 116-1,,
2020_17218,서울특별시 서초구 신반포로 32,,
2020_17255,서울특별시 서초구 신반포로 32,,
2020_17352,서울특별시 은평구 서오릉로 107-1,,
2020_17437,서울특별시 은평구 서오릉로2길 12-1,,
2020_17523,서울특별시 서초구 잠원로 195,,
2020_17714,서울특별시 은평구 서오릉로 107-1,,
2020_17838,서울특별시 구로구 개봉로3가길 88-41,,
2020_17844,서울특별시 동작구 사당로23길 4,,
2020_17911,서울특별시 은평구 서오릉로 107-1,,
2020_18178,서울특별시 은평구 서오릉로2길 12-1,,
2020_18352,서울특별시 동작구 사당로23길 4,,
2020_18556,서울특별시 은평구 서오릉로 107-1,,
2020_18691,서울특별시 서초구 나루터로4길 28,,
2020_18724,서울특별시 송파구 올림픽로33길 17,,
2020_18726,서울특별시 서초구 나루터로4길 28,,
2020_18766,서울특별시 은평구 서오릉로 107-1,,
2020_18767,서울특별시 은평구 서오릉로 107-1,,
2020_18854,서울특별시 송파구 성내천로6길 1-13,,
2020_18921,서울특별시 서초구 신반포로 32,,
2020_18933,서울특별시 서초구 신반포로 9,,
2020_18983,서울특별시 성북구 37,,
2020_19037,서울특별시 서초구 신반포로 32,,
2020_19183,서울특별시 은평구 서오릉로2길 12-1,,
2020_19206,서울특별시 노원구 화랑로43길 34,,
2020_19385,서울특별시 서초구 신반포로 32,,
2020_19414,서울특별시 서초구 나루터로4길 39,,
2020_19415,서울특별시 서초구 잠원로 195,,
2020_19422,서울특별시 송파구 올림픽로33길 17,,
2020_19439,서울특별시 서초구 신반포로 32,,
2020_19608,서울특별시 구로구 개봉로3가길 88-41,,
2020_19712,서울특별시 서초구 신반포로 32,,
2020_19732,서울특별시 은평구 통일로65길 3-1,,
2020_19796,서울특별시 금천구 시흥대로 291-1,,
2020_19823,서울특별시 은평구 서오릉로 107-1,,
2020_19894,서울특별시 서초구 신반포로 9,,
2020_19895,서울특별시 서초구 신반포로 45,,
2020_20045,서울특별시 서초구 신반포로 32,,
2020_20410,서울특별시 은평구 서오릉로 107-1,,
2020_20411,서울특별시 은평구 서오릉로 107-1,,
2020_20561,서울특별시 서초구 신반포로 32,,
2020_20570,서울특별시 송파구 성내천로6길 1-13,,
2020_20711,서울특별시 서초구 신반포로 32,,
2020_20721,서울특별시 서초구 나루터로4길 28,,
2020_20767,서울특별시 송파구 성내천로6길 1-13,,
2020_20884,서울특별시 강서구 화곡로21길 71-1,,
2020_21037,서울특별시 은평구 서오릉로 107-1,,
2020_21071,서울특별시 동작구 사당로23길 4,,
2020_21132,서울특별시 은평구 은평로 116-1,,
2020_21141,서울특별시 은평구 은평로 116-1,,
2020_21293,서울특별시 은평구 서오릉로2길 12-1,,
2020_21404,서울특별시 서초구 신반포로 32,,
2020_21461,서울특별시 노원구 노원로1길 103,,
2020_21541,서울특별시 은평구 서오릉로 107-1,,
2020_21639,서울특별시 강남구 남부순환로 2803,,
2020_21645,서울특별시 동작구 사당로23길 4,,
2020_21659,서울특별시 금천구 시흥대로 291-1,,
2020_21666,서울특별시 구로구 구로중앙로18길 11-1,,
2020_21959,서울특별시 은평구 서오릉로2길 12-1,,
2020_22027,서울특별시 서초구 신반포로 32,,
2020_22344,서울특별시 강남구 남부순환로 2803,,
2020_22441,서울특별시 동대문구 정릉천동로 100,,
2020_22521,서울특별시 구로구 개봉로3가길 88-41,,
2020_22523,서울특별시 구로구 개봉로3가길 88-41,,
2020_22617,서울특별시 강남구 남부순환로 2803,,
2020_22626,서울특별시 송파구 성내천로6길 1-13,,
2020_22631,서울특별시 송파구 송이로31길 20-10,,
2020_22765,서울특별시 송파구 성내천로6길 1-13,,
2020_22775,서울특별시 서초구 신반포로 9,,
2020_22788,서울특별시 서초구 신반포로 45,,
2020_22797,서울특별시 송파구 성내천로6길 1-13,,
2020_22916,서울특별시 성북구 37,,
2020_22992,서울특별시 금천구 시흥대로 291-1,,
2020_23094,서울특별시 송파구 성내천로6길 1-13,,
2020_23111,서울특별시 서초구 나루터로4길 39,,
2020_23112,서울특별시 서초구 나루터로4길 39,,
2020_23113,서울특별시 서초구 나루터로4길 39,,
2020_23628,서울특별시 서초구 나루터로4길 28,,
2020_23699,서울특별시 구로구 개봉로3가길 88-41,,
2020_23929,서울특별시 구로구 개봉로3가길 88-41,,
2020_23990,서울특별시 서초구 신반포로 9,,
2020_24007,서울특별시 송파구 성내천로6길 1-13,,
2020_24008,서울특별시 송파구 성내천로6길 1-13,,
2020_24103,서울특별시 구로구 개봉로3가길 88-41,,
2020_24208,서울특별시 성북구 64,,
2020_24412,서울특별시 송파구 성내천로6길 1-13,,
2020_24425,서울특별시 송파구 올림픽로33길 17,,
2020_24445,서울특별시 서초구 신반포로 32,,
2020_24455,서울특별시 서초구 나루터로4길 39,,
2020_24468,서울특별시 서초구 나루터로4길 39,,
2020_24614,서울특별시 은평구 서오릉로 107-1,,
2020_24662,서울특별시 서초구 신반포로 32,,
2020_24666,서울특별시 송파구 성내천로6길 1-13,,
2020_24790,서울특별시 송파구 성내천로6길 1-13,,
2020_24883,서울특별시 구로구 개봉로3가길 88-41,,
2020_24919,서울특별시 동작구 사당로23길 4,,
2020_25000,서울특별시 서초구 신반포로 32,,
2020_25012,서울특별시 서초구 신반포로 32,,
2020_25448,서울특별시 서초구 신반포로 32,,
2020_25458,서울특별시 강남구 남부순환로 2803,,
2020_25551,서울특별시 동대문구 한천로24길 74-11,,
2020_25684,서울특별시 강남구 남부순환로 2803,,
2020_25715,서울특별시 서초구 신반포로 45,,
2020_25850,서울특별시 동작구 사당로23길 4,,
2020_25885,서울특별시 구로구 개봉로3가길 88-41,,
2020_25919,서울특별시 구로구 개봉로3가길 88-41,,
2020_26000,서울특별시 은평구 서오릉로 107-1,,
2020_26131,서울특별시 서초구 나루터로4길 39,,
2020_26132,서울특별시 서초구 나루터로4길 39,,
2020_26133,서울특별시 서초구 나루터로4길 39,,
2020_26154,서울특별시 서초구 신반포로 32,,
2020_26331,서울특별시 동작구 사당로23길 4,,
2020_26334,서울특별시 구로구 개봉로3가길 88-41,,
2020_26335,서울특별시 구로구 개봉로3가길 88-41,,
2020_26537,서울특별시 서초구 신반포로 32,,
2020_26564,서울특별시 송파구 성내천로6길 1-13,,
2020_26569,서울특별시 송파구 성내천로6길 1-13,,
2020_26788,서울특별시 동작구 사당로23길 4,,
2020_26926,서울특별시 송파구 성내천로6길 1-13,,
2020_26936,서울특별시 서초구 신반포로 32,,
2020_26985,서울특별시 은평구 서오릉로 107-1,,
2020_27082,서울특별시 서초구 신반포로 32,,
2020_27269,서울특별시 구로구 개봉로3가길 88-41,,
2020_27272,서울특별시 구로구 개봉로3가길 88-41,,
2020_27450,서울특별시 은평구 서오릉로 107-1,,
2020_27538,서울특별시 송파구 올림픽로 399,,
2020_27544,서울특별시 서초구 신반포로 32,,
2020_27545,서울특별시 서초구 신반포로 9,,
2020_27563,서울특별시 은평구 서오릉로 107-1,,
2020_27629,서울특별시 동작구 사당로23길 4,,
2020_27677,서울특별시 은평구 서오릉로 107-1,,
2020_27778,서울특별시 구로구 개봉로3가길 88-41,,
2020_27779,서울특별시 구로구 개봉로3가길 88-41,,
2020_28144,서울특별시 서초구 신반포로 32,,
2020_28241,서울특별시 성북구 64,,
2020_28451,서울특별시 서초구 신반포로 32,,
2020_28490,서울특별시 강남구 남부순환로 2803,,
2020_28516,서울특별시 은평구 서오릉로 107-1,,
2020_28639,서울특별시 노원구 노원로1길 103,,
2020_28710,서울특별시 구로구 개봉로3가길 88-41,,
2020_28711,서울특별시 구로구 개봉로3가길 88-41,,
2020_28713,서울특별시 구로구 개봉로3가길 88-41,,
2020_28752,서울특별시 구로구 개봉로3가길 88-41,,
2020_28753,서울특별시 구로구 개봉로3가길 88-41,,
2020_28754,서울특별시 구로구 개봉로3가길 88-41,,
2020_28799,서울특별시 서초구 신반포로 32,,
2020_28865,서울특별시 마포구 마포대로19길 8,,
2020_29001,서울특별시 송파구 성내천로6길 1-13,,
2020_29002,서울특별시 송파구 성내천로6길 1-13,,
2020_29069,서울특별시 관악구 구암길 95,,
2020_29100,서울특별시 성북구 64,,
2020_29194,서울특별시 은평구 서오릉로 107-1,,
2020_29230,서울특별시 동작구 사당로23길 4,,
2020_29250,서울특별시 서초구 신반포로 9,,
2020_29365,서울특별시 광진구 뚝섬로 45,,
2020_29572,서울특별시 동작구 사당로23길 4,,
2020_29679,서울특별시 송파구 성내천로6길 1-13,,
2020_29880,서울특별시 성북구 37,,
2020_29927,서울특별시 동작구 사당로23길 4,,
2020_29946,서울특별시 구로구 개봉로3가길 88-41,,
2020_30090,서울특별시 서초구 나루터로4길 49,,
2020_30385,서울특별시 동작구 사당로23길 4,,
2020_30411,서울특별시 성북구 38,,
2020_30603,서울특별시 동작구 사당로23길 4,,
2020_30664,서울특별시 서초구 신반포로 9,,
2020_30864,서울특별시 강서구 화곡로21길 71-1,,
2020_30880,서울특별시 서초구 효령로34길 79,,
2020_30958,서울특별시 송파구 올림픽로 399,,
2020_31125,서울특별시 동작구 사당로23길 4,,
2020_31571,서울특별시 서초구 신반포로 32,,
2020_31579,서울특별시 송파구 성내천로6길 1-13,,
2020_31612,서울특별시 동작구 사당로23길 4,,
2020_31864,서울특별시 성북구 장위로 122-3,,
2020_32198,서울특별시 서초구 신반포로 9,,
2020_32466,서울특별시 동작구 사당로23길 4,,
2020_32467,서울특별시 동작구 사당로23길 4,,
2020_32652,서울특별시 성북구 장위로 122-3,,
2020_32845,서울특별시 마포구 마포대로19길 8,,
2020_32958,서울특별시 동작구 사당로23길 4,,
2020_32959,서울특별시 동작구 사당로23길 4,,
2020_33026,서울특별시 서초구 효령로34길 79,,
2020_33381,서울특별시 성북구 37,,
2020_33682,서울특별시 서초구 신반포로 9,,
2020_33741,서울특별시 서초구 신반포로 45,,
2020_33742,서울특별시 서초구 신반포로 32,,
2020_33775,서울특별시 강남구 남부순환로 2803,,
2020_34083,서울특별시 성북구 64,,
2020_34085,서울특별시 성북구 64,,
2020_34355,서울특별시 동작구 사당로23길 4,,
2020_34406,서울특별시 동작구 사당로23길 4,,
2020_34703,서울특별시 서초구 나루터로4길 39,,
2020_34787,서울특별시 서초구 신반포로33길 30,,
2020_34789,서울특별시 서초구 나루터로4길 39,,
2020_35243,서울특별시 서초구 신반포로 9,,
2020_35375,서울특별시 동작구 사당로23길 4,,
2020_35376,서울특별시 동작구 사당로23길 4,,
2020_35377,서울특별시 동작구 사당로23길 4,,
2020_35378,서울특별시 동작구 사당로23길 4,,
2020_35497,서울특별시 성북구 64,,
2020_36058,서울특별시 은평구 서오릉로2길 12-1,,
2020_36071,서울특별시 서초구 신반포로 9,,
2020_36231,서울특별시 성북구 37,,
2020_36294,서울특별시 성북구 64,,
2020_36376,서울특별시 은평구 서오릉로2길 12-1,,
2020_36647,서울특별시 송파구 성내천로6길 1-13,,
2020_37089,서울특별시 성북구 64,,
2020_37090,서울특별시 성북구 64,,
2020_37775,서울특별시 송파구 성내천로6길 1-13,,
2020_38185,서울특별시 은평구 서오릉로2길 12-1,,
2020_38239,서울특별시 강동구 올림픽로78길 15-8,,
2020_38949,서울특별시 서초구 신반포로 32,,
2020_38993,서울특별시 강동구 진황도로 18,,
2020_39016,서울특별시 강동구 고덕로25길 13-11,,
2020_39318,서울특별시 은평구 서오릉로2길 12-1,,
2020_39421,서울특별시 노원구 화랑로43길 34,,
2020_39804,서울특별시 서초구 나루터로4길 28,,
2020_39825,서울특별시 송파구 송이로31길 20-10,,
2020_39833,서울특별시 송파구 성내천로6길 1-13,,
2020_39842,서울특별시 서초구 나루터로4길 49,,
2020_39875,서울특별시 서초구 나루터로4길 49,,
2020_39880,서울특별시 강동구 고덕로25길 13-11,,
2020_39890,서울특별시 송파구 성내천로6길 1-13,,
2020_40185,서울특별시 광진구 뚝섬로 45,,
2020_40355,서울특별시 동작구 사당로23길 4,,
2020_40877,서울특별시 강남구 남부순환로 2803,,
2020_40878,서울특별시 강남구 남부순환로 2803,,
2020_41154,서울특별시 금천구 시흥대로 291-1,,
2020_41158,서울특별시 동작구 등용로14길 40,,
2020_41189,서울특별시 동작구 등용로14길 40,,
2020_41270,서울특별시 성북구 64,,
2020_42165,서울특별시 강남구 남부순환로 2803,,
2020_42768,서울특별시 서초구 신반포로 9,,
2020_42773,서울특별시 송파구 성내천로6길 1-13,,
2020_42780,서울특별시 강남구 남부순환로 2803,,
2020_42816,서울특별시 서초구 신반포로 267,,
2020_43067,서울특별시 성북구 64,,
2020_43222,서울특별시 서초구 효령로34길 79,,
2020_43490,서울특별시 송파구 올림픽로 399,,
2020_43491,서울특별시 송파구 올림픽로33길 17,,
2020_43524,서울특별시 강남구 남부순환로 2803,,
2020_43537,서울특별시 서초구 나루터로4길 39,,
2020_43953,서울특별시 송파구 성내천로6길 1-13,,
2020_44735,서울특별시 성북구 37,,
2020_45204,서울특별시 서초구 효령로21길 47,,
2020_45517,서울특별시 강동구 진황도로 18,,
2020_45518,서울특별시 강동구 진황도로 18,,
2020_46418,서울특별시 은평구 서오릉로2길 12-1,,
2020_46419,서울특별시 은평구 서오릉로2길 12-1,,
2020_46670,서울특별시 송파구 올림픽로 399,,
2020_47281,서울특별시 은평구 연서로28길 12-1,,
2020_47342,서울특별시 동작구 사당로23길 4,,
2020_47409,서울특별시 구로구 개봉로3가길 88-41,,
2020_47774,서울특별시 서초구 나루터로4길 49,,
2020_48323,서울특별시 성북구 64,,
2020_48791,서울특별시 구로구 개봉로3가길 88-41,,
2020_49517,서울특별시 성북구 64,,
2020_49813,서울특별시 강남구 남부순환로 2803,,
