school_id,address,latitude,longitude
7010219.0,서울특별시 은평구 연서로 117,37.6109458980893,126.914792838283
7010220.0,서울특별시 용산구 보광로7길 17,37.5235805097988,127.000887240982
7010221.0,서울특별시 성북구 고려대로17가길 46,37.5886903262008,127.024660795253
7010223.0,서울특별시 구로구 부일로 917,37.4949023087281,126.826353599765
7010226.0,서울특별시 강남구 남부순환로359길 36,37.4883484513575,127.035021467585
7010231.0,서울특별시 서대문구 경기대로 65,37.564885131451,126.964023197643
7010232.0,서울특별시 송파구 송파대로38길 8,37.5017941334924,127.114241325581
7010233.0,서울특별시 중구 동호로15길 93,37.5535149002283,127.006414953028
7010235.0,서울특별시 노원구 덕릉로82길 64,37.6612906377296,127.080799772038
7010236.0,서울특별시 송파구 올림픽로4길 16,37.5094538398143,127.073847329188
7010237.0,서울특별시 도봉구 노해로49길 69,37.6533558400471,127.032427255133
7010240.0,서울특별시 종로구 창덕궁길 164,37.5837882231459,126.987472622092
7010243.0,서울특별시 서대문구 북아현로11가길 7,37.5631767195176,126.954059321222
7010245.0,서울특별시 강남구 선릉로85길 27,37.5023028920315,127.048286565491
7010246.0,서울특별시 강북구 월계로 61,37.6134009168268,127.035828005248
7010247.0,서울특별시 노원구 한글비석로 506,37.6652515464657,127.062532889006
7010248.0,서울특별시 은평구 가좌로5길 5,37.5846402882465,126.921809482886
7010252.0,서울특별시 노원구 화랑로 815,37.643357369067,127.108850343184
7010254.0,서울특별시 서대문구 북아현로1길 24,37.559096439531,126.954456481223
7010258.0,서울특별시 강동구 동남로 832,37.5490844724681,127.156927612469
7010259.0,서울특별시 강동구 동남로 832,37.5490844724681,127.156927612469
7010262.0,서울특별시 중랑구 봉우재로58길 39,37.5932798745236,127.097042711299
7010263.0,서울특별시 성북구 성북로14가길 23,37.5936666161184,127.002804963597
7010264.0,서울특별시 마포구 성미산로 51,37.559665162458,126.912928685692
7010266.0,서울특별시 중구 환일길 47,37.5537559309443,126.962588449936
7010267.0,서울특별시 동대문구 한천로 247,37.5819005156881,127.067434080061
7010268.0,서울특별시 강남구 역삼로 541,37.5052894535671,127.061993880621
7010340.0,서울특별시 관악구 관악로 85,37.4729045674501,126.950918062755
