"사용월","호선명","지하철역","유임승차인원","무임승차인원","유임하차인원","무임하차인원","작업일자"
"201512","2호선","구로디지털단지","1881721","167183","1881999","169513","20160108"
"201512","2호선","대림","888234","119347","925271","124476","20160108"
"201512","2호선","신도림","1879557","207818","1871348","200007","20160108"
"201512","2호선","문래","532555","83543","542321","82797","20160108"
"201512","2호선","영등포구청","584613","111277","592218","111079","20160108"
"201512","2호선","당산","638156","70684","714294","75966","20160108"
"201512","2호선","합정","997553","78544","1043923","77364","20160108"
"201512","2호선","홍대입구","2338229","128326","2528339","125842","20160108"
"201512","2호선","신촌","1510348","156083","1553367","154367","20160108"
"201512","2호선","이대","633864","80896","667245","82877","20160108"
"201512","2호선","아현","258243","65300","243094","64413","20160108"
"201512","2호선","충정로","317668","56227","348645","56286","20160108"
"201512","2호선","용답","64572","17112","64814","17166","20160108"
"201512","2호선","신답","32220","10593","36597","11438","20160108"
"201512","2호선","신설동","90994","35795","85552","36240","20160108"
"201512","2호선","도림천","25169","6326","28536","7332","20160108"
"201512","2호선","양천구청","188045","47378","198456","48283","20160108"
"201512","2호선","신정네거리","284831","67966","285746","68683","20160108"
"201512","2호선","을지로입구","1629679","133953","1611589","124507","20160108"
"201512","3호선","안국","732435","108743","799379","116477","20160108"
"201512","3호선","독립문","176759","72250","181796","72096","20160108"
"201512","3호선","경복궁","688057","93217","739628","90865","20160108"
"201512","3호선","종로3가","198556","63417","285000","74686","20160108"
"201512","3호선","을지로3가","237794","62834","284901","63520","20160108"
"201512","3호선","충무로","44","15","0","0","20160108"
"201512","3호선","동대입구","343035","39639","388101","43174","20160108"
"201512","3호선","약수","383283","90683","367546","87880","20160108"
"201512","3호선","금호","200852","53505","180068","52788","20160108"
"201512","3호선","옥수","267002","57437","276998","58305","20160108"
"201512","3호선","압구정","1035316","153227","1155701","152958","20160108"
"201512","3호선","신사","953767","82600","1062156","80568","20160108"
"201512","3호선","잠원","150388","34127","145289","33667","20160108"
"201512","3호선","고속터미널","1654701","189150","1756680","186690","20160108"
"201512","3호선","교대","376397","69721","285516","47278","20160108"
"201512","3호선","남부터미널","1057094","140052","1091888","140469","20160108"
"201512","3호선","양재","1218700","175844","1313674","177138","20160108"
"201512","3호선","매봉","331580","60124","320882","55006","20160108"
"201512","3호선","도곡","208912","32633","198809","27954","20160108"
"201512","3호선","대치","311262","64676","290721","61954","20160108"
"201512","3호선","학여울","109942","17242","113873","16824","20160108"
"201512","3호선","대청","289410","51300","253523","48803","20160108"
"201512","3호선","일원","236924","58868","240155","59328","20160108"
"201512","3호선","수서","306321","85449","317552","84614","20160108"
"201512","3호선","가락시장","225828","64922","205606","62349","20160108"
"201512","3호선","경찰병원","203532","38029","201037","38830","20160108"
"201512","3호선","구파발","461818","88110","371445","80170","20160108"
"201512","3호선","지축","26941","11776","27386","13513","20160108"
"201512","3호선","오금","190253","25255","166694","23911","20160108"
"201512","3호선","연신내","1083203","257075","1014590","249142","20160108"
"201512","3호선","불광","480039","151043","518937","164681","20160108"
"201512","3호선","녹번","394457","82684","330228","81157","20160108"
"201512","3호선","홍제","501892","153285","460249","152854","20160108"
"201512","3호선","무악재","102419","34187","97865","36641","20160108"
"201512","4호선","서울역","336147","40347","644422","54113","20160108"
"201512","4호선","숙대입구","507705","63703","499992","60406","20160108"
"201512","4호선","삼각지","132600","33568","176204","37365","20160108"
"201512","4호선","신용산","383357","57193","408746","57356","20160108"
"201512","4호선","사당","962057","101630","772980","103946","20160108"
"201512","4호선","총신대입구","591475","143939","667650","153438","20160108"
"201512","4호선","동작","56205","18214","60201","18304","20160108"
"201512","4호선","이촌","276860","44842","309257","48977","20160108"
"201512","4호선","창동","789429","184623","852278","192488","20160108"
"201512","4호선","쌍문","916160","174157","767747","166972","20160108"
"201512","4호선","수유(강북구청)","1232376","262131","1185785","262728","20160108"
"201512","4호선","미아","492428","137169","438277","136043","20160108"
"201512","4호선","미아사거리","912819","202107","880942","202762","20160108"
"201512","4호선","회현","741085","205343","798113","205090","20160108"
"201512","4호선","길음","748142","151381","697274","153963","20160108"
"201512","4호선","성신여대입구","764550","108591","698011","104121","20160108"
"201512","4호선","한성대입구","462985","85057","440474","83991","20160108"
"201512","4호선","혜화","1461258","138010","1521596","138133","20160108"
"201512","4호선","동대문","674581","161672","700475","151047","20160108"
"201512","4호선","동대문역사문화공원","667182","70308","623528","64747","20160108"
"201512","4호선","충무로","951597","136663","991300","139190","20160108"
"201512","4호선","명동","1304824","83866","1449838","89290","20160108"
"201512","4호선","당고개","339617","93612","311400","93241","20160108"
"201512","4호선","남태령","34099","8295","23719","7821","20160108"
"201512","4호선","노원","680589","95307","775777","93534","20160108"
"201512","4호선","상계","605343","119059","531804","117803","20160108"
"201512","5호선","천호","558162","150388","587791","160847","20160108"
"201512","5호선","방화","197771","45718","185536","44739","20160108"
"201512","5호선","마천","140191","51003","137128","54253","20160108"
"201512","5호선","김포공항","214739","27217","188468","26159","20160108"
"201512","5호선","송정","264430","65883","253822","69617","20160108"
"201512","5호선","마곡","88501","14316","70466","13267","20160108"
"201512","5호선","발산","309061","58263","309643","56742","20160108"
"201512","5호선","우장산","441839","78819","425959","80842","20160108"
"201512","5호선","화곡","804783","138852","734092","134354","20160108"
"201512","5호선","까치산","816909","150987","758625","151556","20160108"
"201512","5호선","신정","413355","58730","315960","57181","20160108"
"201512","5호선","목동","519121","85639","547825","87718","20160108"
"201512","5호선","오목교","740855","85941","795182","83998","20160108"
"201512","5호선","양평","169595","28095","169682","28534","20160108"
"201512","5호선","영등포구청","83954","16118","84167","14092","20160108"
"201512","5호선","영등포시장","185309","75171","207932","76661","20160108"
"201512","5호선","신길","84240","10801","97139","11626","20160108"
"201512","5호선","여의도","664793","57105","742412","56489","20160108"
"201512","5호선","여의나루","195172","27779","214711","27795","20160108"
"201512","5호선","마포","420595","69936","445117","70032","20160108"
"201512","5호선","공덕","382344","51493","407006","47917","20160108"
"201512","5호선","애오개","179220","40460","180242","38856","20160108"
"201512","5호선","충정로","136387","19520","139401","20520","20160108"
"201512","5호선","서대문","491155","77200","509919","74162","20160108"
"201512","5호선","광화문","1153989","92089","1199786","91184","20160108"
"201512","5호선","종로3가","314934","125268","310439","130571","20160108"
"201512","5호선","을지로4가","123241","41869","140245","42190","20160108"
"201512","5호선","동대문역사문화공원","83288","11380","102003","12512","20160108"
"201512","5호선","청구","106477","26947","102257","22391","20160108"
"201512","5호선","신금호","136627","34568","134029","39809","20160108"
"201512","5호선","행당","222825","48060","191129","43879","20160108"
"201512","5호선","왕십리(성동구청)","142072","24590","179656","24119","20160108"
"201512","5호선","마장","164469","45462","161041","45225","20160108"
"201512","5호선","답십리","449086","85632","404077","83805","20160108"
"201512","5호선","장한평","504941","102975","504360","104397","20160108"
"201512","5호선","군자","317634","37430","351429","41872","20160108"
"201512","5호선","아차산","395058","91935","373291","85141","20160108"
"201512","5호선","광나루","417208","65089","371181","62507","20160108"
"201512","5호선","강동","535007","95789","439185","86084","20160108"
"201512","5호선","길동","188555","58029","198513","59990","20160108"
"201512","5호선","굽은다리","265224","63559","251358","58156","20160108"
"201512","5호선","명일","211894","61441","208268","62221","20160108"
"201512","5호선","고덕","219276","58705","215763","56614","20160108"
"201512","5호선","상일동","308310","64928","251796","62567","20160108"
"201512","5호선","둔촌동","353707","77465","350190","81030","20160108"
"201512","5호선","올림픽공원","216615","32264","227157","29123","20160108"
"201512","5호선","방이","190549","40762","195646","40867","20160108"
"201512","5호선","오금","105270","17127","105435","16584","20160108"
"201512","5호선","개롱","185522","42528","181883","43180","20160108"
"201512","5호선","거여","183238","50132","170425","48102","20160108"
"201512","5호선","개화산","157855","33093","145262","32544","20160108"
"201512","6호선","효창공원앞","208916","47764","200012","46676","20160108"
"201512","6호선","응암","460941","107074","439046","106327","20160108"
"201512","6호선","봉화산(서울의료원)","253371","51861","233151","51067","20160108"
"201512","6호선","불광","146152","39017","143534","31022","20160108"
"201512","6호선","독바위","71596","19914","73929","23710","20160108"
"201512","6호선","연신내","8","1","0","0","20160108"
"201512","6호선","구산","206109","54319","137684","55021","20160108"
"201512","6호선","새절","347258","80705","320808","81772","20160108"
"201512","6호선","증산","272301","69213","253338","69155","20160108"
"201512","6호선","디지털미디어시티","412019","62603","451298","62958","20160108"
"201512","6호선","월드컵경기장","146355","46720","156830","46313","20160108"
"201512","6호선","마포구청","351588","82851","304719","76856","20160108"
"201512","6호선","망원","302972","84455","323276","89005","20160108"
"201512","6호선","합정","385062","39295","363404","36898","20160108"
"201512","6호선","상수","321852","24118","391476","24789","20160108"
"201512","6호선","광흥창","236502","61242","229456","59541","20160108"
"201512","6호선","대흥","222404","44862","235240","45537","20160108"
"201512","6호선","공덕","503291","75750","497079","72426","20160108"
"201512","6호선","삼각지","236565","22600","186573","18290","20160108"
"201512","6호선","녹사평(용산구청)","214960","22550","235696","22161","20160108"
"201512","6호선","이태원","495881","39091","573728","41151","20160108"
"201512","6호선","한강진","189785","13705","237608","13733","20160108"
"201512","6호선","버티고개","66762","14637","60491","15957","20160108"
"201512","6호선","약수","93117","23167","94738","20998","20160108"
"201512","6호선","청구","99437","18716","104625","22637","20160108"
"201512","6호선","신당","239103","37808","240971","36417","20160108"
"201512","6호선","동묘앞","231934","68885","234381","63612","20160108"
"201512","6호선","창신","89901","18610","74244","17888","20160108"
"201512","6호선","보문","234862","39239","204636","37231","20160108"
"201512","6호선","안암","391308","32112","396612","31263","20160108"
"201512","6호선","고려대","286139","37650","273644","38106","20160108"
"201512","6호선","월곡","331832","73080","309945","72853","20160108"
"201512","6호선","상월곡","165844","37963","146758","37211","20160108"
"201512","6호선","돌곶이","251331","65236","222724","65191","20160108"
"201512","6호선","석계","357054","73358","357581","74843","20160108"
"201512","6호선","태릉입구","136633","27057","164283","27988","20160108"
"201512","6호선","화랑대","377391","46428","271923","42131","20160108"
"201512","6호선","역촌","88526","33580","108902","32963","20160108"
"201512","7호선","남구로","463134","61713","483642","63232","20160108"
"201512","7호선","상동","408265","43907","420112","43594","20160108"
"201512","7호선","삼산체육관","159765","22347","143485","22004","20160108"
"201512","7호선","굴포천","249284","31425","255800","31820","20160108"
"201512","7호선","도봉산","314710","62417","289196","61483","20160108"
"201512","7호선","가산디지털단지","1245731","82588","1243464","78424","20160108"
"201512","7호선","철산","704844","99447","710545","98802","20160108"
"201512","7호선","광명사거리","747088","146633","712734","148281","20160108"
"201512","7호선","천왕","217349","42684","194638","42471","20160108"
"201512","7호선","장암","70149","7593","23446","4507","20160108"
"201512","7호선","부평구청","354495","29566","268157","26142","20160108"
"201512","7호선","수락산","380207","88947","358346","89436","20160108"
"201512","7호선","마들","323855","74036","287361","72779","20160108"
"201512","7호선","노원","577658","115385","637781","116890","20160108"
"201512","7호선","까치울","169381","20928","147908","20290","20160108"
"201512","7호선","부천종합운동장","154229","16149","139457","15818","20160108"
"201512","7호선","춘의","223694","25857","217719","25151","20160108"
"201512","7호선","신중동","416276","46170","411179","44385","20160108"
"201512","7호선","중계","424067","93317","373768","90762","20160108"
"201512","7호선","하계","573471","108634","537540","103006","20160108"
"201512","7호선","공릉","345071","68511","336207","69120","20160108"
"201512","7호선","태릉입구","237645","36840","223678","32756","20160108"
"201512","7호선","먹골","286777","58702","272289","59492","20160108"
"201512","7호선","중화","319385","61805","299761","60895","20160108"
"201512","7호선","상봉","495530","74181","461812","70092","20160108"
"201512","7호선","면목","425170","82807","401536","83866","20160108"
"201512","7호선","사가정","440794","92415","424108","92022","20160108"
"201512","7호선","용마산","171228","36450","156400","39241","20160108"
"201512","7호선","중곡","273788","61909","245813","62678","20160108"
"201512","7호선","군자","402128","79888","296247","62589","20160108"
"201512","7호선","어린이대공원","465214","43954","463051","42817","20160108"
"201512","7호선","건대입구","514422","53627","559817","49915","20160108"
"201512","7호선","뚝섬유원지","213809","37819","202180","37761","20160108"
"201512","7호선","청담","619687","77039","737440","75346","20160108"
"201512","7호선","강남구청","454346","51130","501331","51255","20160108"
"201512","7호선","온수","309363","32453","289653","32522","20160108"
"201512","7호선","학동","652403","69602","739189","66946","20160108"
"201512","7호선","논현","579107","55789","650864","55118","20160108"
"201512","7호선","반포","180074","31848","173002","30857","20160108"
"201512","7호선","고속터미널","628028","80984","542762","72649","20160108"
"201512","7호선","내방","390896","63808","404625","62382","20160108"
"201512","7호선","이수","474042","81700","474604","78177","20160108"
"201512","7호선","남성","298655","68165","268801","68731","20160108"
"201512","7호선","숭실대입구","445561","60999","427185","62376","20160108"
"201512","7호선","상도","299265","61834","285719","59199","20160108"
"201512","7호선","장승배기","265029","74951","252861","75986","20160108"
"201512","7호선","신대방삼거리","417378","92269","388333","93073","20160108"
"201512","7호선","부천시청","353850","40967","362069","40502","20160108"
"201512","7호선","보라매","265331","44909","265779","44433","20160108"
"201512","7호선","신풍","314283","69602","295805","70357","20160108"
"201512","7호선","대림","311543","35577","314838","34808","20160108"
"201512","8호선","모란","98866","52109","78725","35904","20160108"
"201512","8호선","암사","473574","87737","406867","86678","20160108"
"201512","8호선","천호","533319","95203","603045","87905","20160108"
"201512","8호선","강동구청","274790","60803","282757","62152","20160108"
"201512","8호선","몽촌토성","165527","39488","180813","39951","20160108"
"201512","8호선","잠실","359607","59408","423046","54373","20160108"
"201512","8호선","석촌","233344","59362","248487","60756","20160108"
"201512","8호선","송파","138109","35728","140011","36104","20160108"
"201512","8호선","가락시장","166678","44720","203076","44469","20160108"
"201512","8호선","문정","162459","29624","155125","29271","20160108"
"201512","8호선","장지","399910","55324","388899","53083","20160108"
"201512","8호선","복정","213974","31874","154846","28387","20160108"
"201512","8호선","산성","193057","40372","183036","44195","20160108"
"201512","8호선","남한산성입구","393670","74749","349334","71351","20160108"
"201512","8호선","단대오거리","346691","71563","320005","65420","20160108"
"201512","8호선","신흥","126498","50336","130214","51022","20160108"
"201512","8호선","수진","129001","40722","116303","39531","20160108"
"201512","9호선","구반포","83262","24173","88429","24408","20160108"
"201512","9호선","샛강","141127","25237","152488","25122","20160108"
"201512","9호선","노량진","685203","81862","729225","84101","20160108"
"201512","9호선","노들","123557","30203","101707","28547","20160108"
"201512","9호선","흑석(중앙대입구)","283657","56206","292861","57745","20160108"
"201512","9호선","동작","45687","12476","33564","10682","20160108"
"201512","9호선","개화","169093","33620","103094","24644","20160108"
"201512","9호선","김포공항","263394","17686","322903","19520","20160108"
"201512","9호선","신논현","896454","52850","910685","49953","20160108"
"201512","9호선","사평","75982","14585","69471","14152","20160108"
"201512","9호선","고속터미널","479696","52924","551406","55443","20160108"
"201512","9호선","신반포","84229","22107","83050","22189","20160108"
"201512","9호선","공항시장","74111","21506","82558","23471","20160108"
"201512","9호선","신방화","207967","41652","199235","41713","20160108"
"201512","9호선","마곡나루","58587","7974","53578","7735","20160108"
"201512","9호선","양천향교","193831","38701","188560","38126","20160108"
"201512","9호선","가양","529410","118937","507260","115718","20160108"
"201512","9호선","증미","192307","40335","193694","40873","20160108"
"201512","9호선","등촌","258718","81363","250142","82272","20160108"
"201512","9호선","염창","440683","58618","425089","57886","20160108"
"201512","9호선","신목동","114493","17280","96149","16099","20160108"
"201512","9호선","선유도","182716","25035","181417","24437","20160108"
"201512","9호선","당산","490218","60616","453416","55349","20160108"
"201512","9호선","국회의사당","424878","55553","435222","48847","20160108"
"201512","9호선","여의도","539993","41474","514830","37229","20160108"
"201512","9호선2단계","종합운동장","145136","11885","113753","9448","20160108"
"201512","9호선2단계","선정릉","167646","16162","174526","15286","20160108"
"201512","9호선2단계","삼성중앙","122935","16668","128039","16418","20160108"
"201512","9호선2단계","봉은사","334117","31588","320668","29461","20160108"
"201512","9호선2단계","언주","205876","21801","205583","20880","20160108"
"201512","경부선","화서","235671","42307","232515","43106","20160108"
"201512","경부선","구로","622844","93865","656754","90477","20160108"
"201512","경부선","신길","291573","48719","233156","43926","20160108"
"201512","경부선","금천구청","295545","76731","274818","76166","20160108"
"201512","경부선","석수","332198","46034","294696","44493","20160108"
"201512","경부선","관악","230013","54823","210990","53683","20160108"
"201512","경부선","안양","797487","116344","790739","118464","20160108"
"201512","경부선","명학","296328","42093","296655","41516","20160108"
"201512","경부선","금정","838061","106649","824813","106963","20160108"
"201512","경부선","군포","197210","33108","185161","31646","20160108"
"201512","경부선","의왕","238339","37933","223892","37939","20160108"
"201512","경부선","성균관대","475731","53678","442133","52651","20160108"
"201512","경부선","수원","1280929","149535","1379646","157387","20160108"
"201512","경부선","독산","431761","68074","451336","71394","20160108"
"201512","경부선","세류","116395","19022","107595","18833","20160108"
"201512","경부선","병점","440950","56202","437230","55737","20160108"
"201512","경부선","세마","71183","12613","62305","12121","20160108"
"201512","경부선","오산대","74165","11169","70048","10673","20160108"
"201512","경부선","오산","285344","42120","269998","42509","20160108"
"201512","경부선","진위","45909","7241","40255","6953","20160108"
"201512","경부선","송탄","130660","24866","125828","24360","20160108"
"201512","경부선","서정리","138031","25850","135522","24902","20160108"
"201512","경부선","지제","23675","3964","23086","3850","20160108"
"201512","경부선","평택","382313","68337","374113","66536","20160108"
"201512","경부선","성환","117175","20903","113675","20521","20160108"
"201512","경부선","직산","26007","5292","28706","5064","20160108"
"201512","경부선","두정","177510","23560","189418","23754","20160108"
"201512","경부선","천안","221330","62661","192398","62147","20160108"
"201512","경부선","당정","210031","31546","203314","30292","20160108"
"201512","경부선","서동탄","43966","8308","39711","7802","20160108"
"201512","경부선","광명","24440","1345","20328","1509","20160108"
"201512","경부선","서울역","37","2","0","0","20160108"
"201512","경부선","남영","329288","43302","356716","44552","20160108"
"201512","경부선","용산","1121835","145212","1128256","142949","20160108"
"201512","경부선","노량진","641114","75367","614346","74181","20160108"
"201512","경부선","대방","430182","77374","428185","78001","20160108"
"201512","경부선","영등포","1439049","280623","1545631","280969","20160108"
"201512","경부선","신도림","90918","17074","94713","19044","20160108"
"201512","경부선","가산디지털단지","484720","32553","583450","35228","20160108"
"201512","경원선","지행","190260","44253","184171","44302","20160108"
"201512","경원선","덕계","52035","16630","46408","16487","20160108"
"201512","경원선","덕정","183145","35434","173706","35590","20160108"
"201512","경원선","동두천 중앙","88640","39313","84064","39281","20160108"
"201512","경원선","보산","49124","14334","45402","13576","20160108"
"201512","경원선","동두천","50744","18551","60460","25761","20160108"
"201512","경원선","소요산","62009","62539","46635","53395","20160108"
"201512","경원선","방학","228870","104983","217790","103684","20160108"
"201512","경원선","도봉","145161","69607","134414","69851","20160108"
"201512","경원선","도봉산","89598","54477","81777","52626","20160108"
"201512","경원선","망월사","202893","67362","202581","69416","20160108"
"201512","경원선","이촌","123258","30376","92912","24366","20160108"
"201512","경원선","서빙고","53982","16895","56087","16669","20160108"
"201512","경원선","한남","105973","33970","107137","32069","20160108"
"201512","경원선","옥수","1513","151","934","88","20160108"
"201512","경원선","응봉","43172","18905","35647","17512","20160108"
"201512","경원선","왕십리","487809","61251","509398","64963","20160108"
"201512","경원선","청량리(지상)","357499","137218","409183","147170","20160108"
"201512","경원선","외대앞","341656","59608","315787","58756","20160108"
"201512","경원선","신이문","254735","65549","216992","64419","20160108"
"201512","경원선","석계","292290","64825","322004","69596","20160108"
"201512","경원선","광운대","266543","54347","243254","53602","20160108"
"201512","경원선","월계","141322","52000","127069","50211","20160108"
"201512","경원선","녹천","127879","37481","98468","34674","20160108"
"201512","경원선","의정부","611401","128055","643648","129483","20160108"
"201512","경원선","회룡","302243","136491","276847","137785","20160108"
"201512","경원선","창동","5","0","0","0","20160108"
"201512","경원선","가능","183129","61365","170755","60536","20160108"
"201512","경원선","녹양","128847","32325","112910","30325","20160108"
"201512","경원선","양주","241035","52453","208130","49435","20160108"
"201512","경의선","일산","239493","54586","227797","55319","20160108"
"201512","경의선","탄현","206809","37570","194893","36991","20160108"
"201512","경의선","야당","58535","15209","54434","14735","20160108"
"201512","경의선","운정","122961","29237","111048","28027","20160108"
"201512","경의선","서울역","83249","11309","90536","12545","20160108"
"201512","경의선","신촌","22298","3304","29783","3935","20160108"
"201512","경의선","공덕","45479","8943","51982","9542","20160108"
"201512","경의선","서강대","55358","8797","56779","8042","20160108"
"201512","경의선","홍대입구","40299","3882","63114","5006","20160108"
"201512","경의선","가좌","85305","38279","78016","39258","20160108"
"201512","경의선","금릉","127623","23687","122578","23184","20160108"
"201512","경의선","풍산","116904","28033","107623","27892","20160108"
"201512","경의선","디지털미디어시티","60355","9783","55608","9729","20160108"
"201512","경의선","수색","48613","16735","52676","17644","20160108"
"201512","경의선","화전","71197","8235","66925","8117","20160108"
"201512","경의선","금촌","185822","41679","177419","42253","20160108"
"201512","경의선","월롱","60074","7580","66161","8342","20160108"
"201512","경의선","파주","39063","6946","26854","5594","20160108"
"201512","경의선","문산","152602","42455","148958","42368","20160108"
"201512","경의선","강매","62430","14432","52032","13744","20160108"
"201512","경의선","행신","194971","34023","182638","33692","20160108"
"201512","경의선","능곡","90078","27811","81222","27169","20160108"
"201512","경의선","곡산","12194","4392","11813","4233","20160108"
"201512","경의선","백마","175692","31101","159830","30973","20160108"
"201512","경인선","백운","231922","62849","227405","63632","20160108"
"201512","경인선","개봉","580765","155701","573982","161190","20160108"
"201512","경인선","오류동","309506","86349","280780","84034","20160108"
"201512","경인선","온수","191273","43368","179503","42551","20160108"
"201512","경인선","도원","91236","35673","93639","36620","20160108"
"201512","경인선","간석","174593","46667","164928","46210","20160108"
"201512","경인선","부개","284507","62876","263958","61350","20160108"
"201512","경인선","소사","331554","87657","325498","87147","20160108"
"201512","경인선","구일","165021","28916","166007","28600","20160108"
"201512","경인선","인천","82263","29521","85328","30347","20160108"
"201512","경인선","동인천","531519","127211","486008","120083","20160108"
"201512","경인선","제물포","202847","44672","186530","44132","20160108"
"201512","경인선","도화","88837","33823","77931","32900","20160108"
"201512","경인선","주안","833221","129294","825709","129279","20160108"
"201512","경인선","동암","680042","138391","658771","139761","20160108"
"201512","경인선","부평","1102636","144755","1243876","148317","20160108"
"201512","경인선","송내","963216","116847","938511","115244","20160108"
"201512","경인선","부천","1148508","208940","1129224","208945","20160108"
"201512","경인선","역곡","835986","136595","794173","137488","20160108"
"201512","경인선","중동","266792","69533","246315","69253","20160108"
"201512","경춘선","사릉","93201","17422","85732","17644","20160108"
"201512","경춘선","퇴계원","84386","22400","74261","21667","20160108"
"201512","경춘선","별내","55958","14875","53224","14226","20160108"
"201512","경춘선","갈매","8534","3766","8476","3500","20160108"
"201512","경춘선","신내","13731","6399","15947","6072","20160108"
"201512","경춘선","춘천","48932","16526","44893","13582","20160108"
"201512","경춘선","김유정","10322","2589","12082","2651","20160108"
"201512","경춘선","남춘천","74743","22447","75707","23397","20160108"
"201512","경춘선","강촌","18956","3368","16709","3187","20160108"
"201512","경춘선","백양리","9070","912","8918","952","20160108"
"201512","경춘선","굴봉산","4937","1234","5369","1221","20160108"
"201512","경춘선","가평","56790","11398","61364","11047","20160108"
"201512","경춘선","상천","6933","3274","6484","3150","20160108"
"201512","경춘선","청평","58935","13662","53503","13734","20160108"
"201512","경춘선","대성리","18318","4036","17845","3550","20160108"
"201512","경춘선","마석","79680","28499","84151","29115","20160108"
"201512","경춘선","천마산","24347","11927","21867","11926","20160108"
"201512","경춘선","평내호평","138756","39722","133304","37499","20160108"
"201512","경춘선","금곡","30475","13502","29264","13127","20160108"
"201512","공항철도 1호선","청라국제도시","140305","8809","131180","9128","20160108"
"201512","공항철도 1호선","계양","305494","29087","276696","27344","20160108"
"201512","공항철도 1호선","김포공항","270427","17057","180617","12937","20160108"
"201512","공항철도 1호선","홍대입구","229246","17024","226291","15664","20160108"
"201512","공항철도 1호선","디지털미디어시티","322388","21341","275006","19633","20160108"
"201512","공항철도 1호선","서울역","287470","32010","242411","27662","20160108"
"201512","공항철도 1호선","공덕","38362","6840","45874","6829","20160108"
"201512","공항철도 1호선","인천국제공항","341891","32806","326576","30942","20160108"
"201512","공항철도 1호선","공항화물청사","66001","7968","71520","7700","20160108"
"201512","공항철도 1호선","운서","155869","29145","155836","29102","20160108"
"201512","공항철도 1호선","검암","492249","43197","447271","41740","20160108"
"201512","과천선","대공원","110001","34776","114731","37330","20160108"
"201512","과천선","범계","916951","111589","919452","110456","20160108"
"201512","과천선","인덕원","691866","102732","680982","104937","20160108"
"201512","과천선","평촌","432801","62292","423154","62946","20160108"
"201512","과천선","선바위","260571","32590","217973","30780","20160108"
"201512","과천선","정부과천청사","344743","68232","341254","65912","20160108"
"201512","과천선","과천","139231","35775","116885","34566","20160108"
"201512","과천선","경마공원","164942","61155","168711","61336","20160108"
"201512","분당선","강남구청","237216","38324","277474","40661","20160108"
"201512","분당선","선릉","248990","27600","525989","47409","20160108"
"201512","분당선","매교","67062","17438","66444","17499","20160108"
"201512","분당선","도곡","171511","39437","180265","40330","20160108"
"201512","분당선","구룡","49288","18643","46622","19135","20160108"
"201512","분당선","개포동","96601","21924","97340","22866","20160108"
"201512","분당선","대모산입구","99628","30030","87539","29426","20160108"
"201512","분당선","수서","219033","47509","224710","50003","20160108"
"201512","분당선","복정","2","0","0","0","20160108"
"201512","분당선","수원","290987","26083","190852","15435","20160108"
"201512","분당선","서울숲","156576","20952","150570","20181","20160108"
"201512","분당선","압구정로데오","437564","39727","504031","38440","20160108"
"201512","분당선","선정릉","205892","36205","231329","37191","20160108"
