"사용월","호선명","지하철역","유임승차인원","무임승차인원","유임하차인원","무임하차인원","작업일자"
"202012","4호선","미아사거리","497719","128120","487637","127597","20210103"
"202012","4호선","충무로","471432","84875","485880","84883","20210103"
"202012","5호선","길동","126365","46167","133535","47695","20210103"
"202012","5호선","미사","249377","35514","248324","35608","20210103"
"202012","5호선","마포","250318","41595","259018","40981","20210103"
"202012","5호선","목동","302909","57591","337168","58967","20210103"
"202012","5호선","오금","67107","12919","65422","12235","20210103"
"202012","5호선","광화문(세종문화회관)","553653","48244","570437","45779","20210103"
"202012","5호선","애오개","115862","23847","118130","23391","20210103"
"202012","5호선","올림픽공원(한국체대)","66044","20680","55800","18441","20210103"
"202012","5호선","공덕","256128","29278","276061","27892","20210103"
"202012","5호선","청구","69618","18040","66620","14609","20210103"
"202012","5호선","신길","76844","7787","86176","8151","20210103"
"202012","5호선","방화","111425","34139","106805","32837","20210103"
"202012","5호선","오목교(목동운동장앞)","411185","56843","447336","56533","20210103"
"202012","5호선","군자(능동)","213837","27548","231463","28196","20210103"
"202012","5호선","거여","133028","37741","126964","37645","20210103"
"202012","5호선","여의도","487928","36528","508036","32921","20210103"
"202012","5호선","여의나루","130804","16433","133978","15702","20210103"
"202012","5호선","신금호","106675","24919","109585","28399","20210103"
"202012","5호선","화곡","525777","98922","494140","95090","20210103"
"202012","5호선","왕십리(성동구청)","80385","16757","88987","15780","20210103"
"202012","5호선","상일동","276158","59240","250760","56474","20210103"
"202012","5호선","장한평","335466","60168","332949","61281","20210103"
"202012","5호선","서대문","329939","45748","338711","42993","20210103"
"202012","5호선","영등포구청","71368","14640","72044","14594","20210103"
"202012","5호선","마천","94134","37570","94220","39561","20210103"
"202012","5호선","종로3가","156215","53737","150278","58095","20210103"
"202012","5호선","까치산","537055","105955","517695","108051","20210103"
"202012","5호선","신정(은행정)","265820","42994","207671","41687","20210103"
"202012","5호선","명일","136124","41385","140221","43540","20210103"
"202012","5호선","송정","113672","33763","107951","32989","20210103"
"202012","5호선","고덕","146058","37844","145873","37533","20210103"
"202012","5호선","둔촌동","140861","40587","141769","41688","20210103"
"202012","5호선","아차산(어린이대공원후문)","252167","66609","252395","65900","20210103"
"202012","5호선","마장","95315","27540","89683","27193","20210103"
"202012","5호선","충정로(경기대입구)","90786","10052","92022","10034","20210103"
"202012","5호선","을지로4가","94745","35473","97512","35155","20210103"
"202012","5호선","답십리","296234","55669","272490","53768","20210103"
"202012","5호선","영등포시장","161297","41725","168129","42115","20210103"
"202012","5호선","강동","357160","69906","334667","65754","20210103"
"202012","5호선","방이","115068","29512","119327","29366","20210103"
"202012","5호선","마곡","167519","25266","163137","24563","20210103"
"202012","5호선","개화산","88821","25283","85358","25501","20210103"
"202012","5호선","천호(풍납토성)","320046","84687","315472","87336","20210103"
"202012","5호선","발산","326637","56938","335365","54816","20210103"
"202012","5호선","양평","139485","20471","140896","20309","20210103"
"202012","5호선","동대문역사문화공원(DDP)","54609","6153","62035","6681","20210103"
"202012","5호선","개롱","104839","28663","110720","30029","20210103"
"202012","5호선","우장산","235572","57455","235632","60285","20210103"
"202012","5호선","하남풍산","88928","16887","88753","18305","20210103"
"202012","5호선","광나루(장신대)","231568","46499","211336","45273","20210103"
"202012","5호선","김포공항","134681","21550","132965","22683","20210103"
"202012","5호선","굽은다리(강동구민회관앞)","160311","45449","154159","42768","20210103"
"202012","5호선","행당","141347","34217","126806","30863","20210103"
"202012","6호선","대흥(서강대앞)","134760","29928","139454","29548","20210103"
"202012","6호선","버티고개","38038","10250","35402","11743","20210103"
"202012","6호선","증산(명지대앞)","176019","50475","173944","51368","20210103"
"202012","6호선","한강진","130337","11412","149698","11071","20210103"
"202012","6호선","월곡(동덕여대)","192337","50011","192136","50471","20210103"
"202012","6호선","청구","69171","13825","72166","16373","20210103"
"202012","6호선","봉화산(서울의료원)","159823","32941","149109","32561","20210103"
"202012","6호선","돌곶이","150991","38455","140640","37972","20210103"
"202012","6호선","신내","3","0","0","0","20210103"
"202012","6호선","효창공원앞","123912","27979","111772","26554","20210103"
"202012","6호선","독바위","48474","13747","51320","17395","20210103"
"202012","6호선","약수","60976","15621","61838","15472","20210103"
"202012","6호선","구산","127195","33061","89273","36038","20210103"
"202012","6호선","고려대(종암)","141377","23099","135990","23862","20210103"
"202012","6호선","마포구청","254529","51273","231345","46798","20210103"
"202012","6호선","상수","144097","14243","157238","14454","20210103"
"202012","6호선","신당","144393","25213","153061","23745","20210103"
"202012","6호선","합정","236291","26068","231090","24190","20210103"
"202012","6호선","화랑대(서울여대입구)","207971","30031","163675","26570","20210103"
"202012","6호선","창신","62455","13547","49540","12771","20210103"
"202012","6호선","월드컵경기장(성산)","63375","36651","68773","34976","20210103"
"202012","6호선","동묘앞","135549","50919","140614","45966","20210103"
"202012","6호선","녹사평(용산구청)","82897","13097","81713","12799","20210103"
"202012","6호선","보문","137616","21652","126757","21118","20210103"
"202012","6호선","응암","311363","79732","312700","79737","20210103"
"202012","6호선","석계","221315","52418","226468","53605","20210103"
"202012","6호선","역촌","61506","21485","75309","20938","20210103"
"202012","6호선","상월곡(한국과학기술연구원)","109044","28557","95534","27792","20210103"
"202012","6호선","이태원","165616","22042","170232","22554","20210103"
"202012","6호선","불광","73726","27528","78012","23798","20210103"
"202012","6호선","광흥창(서강)","152219","29691","147672","29306","20210103"
"202012","6호선","연신내","6","3","0","0","20210103"
"202012","6호선","디지털미디어시티","254679","37566","277955","38521","20210103"
"202012","6호선","안암(고대병원앞)","172828","25951","171580","24464","20210103"
"202012","6호선","망원","239444","58034","262354","60987","20210103"
"202012","6호선","태릉입구","95625","19753","104334","20958","20210103"
"202012","6호선","공덕","325573","50940","316401","47385","20210103"
"202012","6호선","삼각지","102745","10869","90769","9198","20210103"
"202012","6호선","새절(신사)","224861","58534","208456","58948","20210103"
"202012","7호선","상동","230613","32680","239919","32467","20210103"
"202012","7호선","노원","340270","79667","354853","80725","20210103"
"202012","7호선","하계","311368","69863","298133","67052","20210103"
"202012","7호선","광명사거리","410318","105897","406298","109368","20210103"
"202012","7호선","사가정","306462","68969","307064","69456","20210103"
"202012","7호선","태릉입구","149468","28904","138671","26391","20210103"
"202012","7호선","철산","399230","65992","408507","66160","20210103"
"202012","7호선","건대입구","240773","36849","243659","32636","20210103"
"202012","7호선","장승배기","171191","47355","165713","48065","20210103"
"202012","7호선","학동","465701","44245","494870","41103","20210103"
"202012","7호선","부평구청","230110","21009","192055","19031","20210103"
"202012","7호선","까치울","145615","18207","141968","18625","20210103"
"202012","7호선","보라매","182095","30105","180832","28868","20210103"
"202012","7호선","장암","44662","5883","17550","3787","20210103"
"202012","7호선","남성","203221","46283","188045","46184","20210103"
"202012","7호선","상도","190565","38545","185642","37558","20210103"
"202012","7호선","공릉(서울과학기술대)","207299","46814","205995","47295","20210103"
"202012","7호선","중계","251344","60135","226596","58204","20210103"
"202012","7호선","신대방삼거리","306040","60708","294946","63061","20210103"
"202012","7호선","내방","264596","45974","268355","44972","20210103"
"202012","7호선","숭실대입구(살피재)","219996","38102","223115","39539","20210103"
"202012","7호선","면목","284013","65802","279015","68812","20210103"
"202012","7호선","이수","279913","50303","273896","48437","20210103"
"202012","7호선","군자(능동)","273497","49582","215321","43998","20210103"
"202012","7호선","용마산(용마폭포공원)","110859","24812","105870","26390","20210103"
"202012","7호선","중곡","184065","40450","172638","41744","20210103"
"202012","7호선","반포","104073","21858","100957","20706","20210103"
"202012","7호선","어린이대공원(세종대)","234253","25325","228078","25143","20210103"
"202012","7호선","부천시청","233044","36900","233788","35705","20210103"
"202012","7호선","신중동","273837","35395","268848","34004","20210103"
"202012","7호선","뚝섬유원지","129785","27025","127287","27559","20210103"
"202012","7호선","수락산","223428","62062","224069","63311","20210103"
"202012","7호선","남구로","321702","43710","343526","43446","20210103"
"202012","7호선","신풍","212320","44733","202542","45483","20210103"
"202012","7호선","대림(구로구청)","160334","23856","161346","23117","20210103"
"202012","7호선","상봉(시외버스터미널)","331582","48646","313866","47410","20210103"
"202012","7호선","중화","203910","45080","200922","45089","20210103"
"202012","7호선","마들","212545","57130","204012","57377","20210103"
"202012","7호선","가산디지털단지","919322","66933","915518","63222","20210103"
"202012","7호선","논현","388607","38041","421956","37602","20210103"
"202012","7호선","굴포천","165159","24370","176206","24867","20210103"
"202012","7호선","도봉산","169676","30185","199166","45920","20210103"
"202012","7호선","먹골","184882","44530","180832","44924","20210103"
"202012","7호선","춘의","194632","24161","192463","23439","20210103"
"202012","7호선","천왕","198988","37664","188282","37881","20210103"
"202012","7호선","강남구청","309741","33467","338088","33191","20210103"
"202012","7호선","고속터미널","283373","46137","244655","40965","20210103"
"202012","7호선","청담","370319","51348","411289","48319","20210103"
"202012","7호선","삼산체육관","85358","15478","76781","14786","20210103"
"202012","7호선","부천종합운동장","87696","13257","75655","13198","20210103"
"202012","7호선","온수(성공회대입구)","203963","28285","189198","26712","20210103"
"202012","8호선","모란","62430","36235","46908","27202","20210103"
"202012","8호선","장지","328709","51132","326186","49238","20210103"
"202012","8호선","송파","134387","36317","135854","36361","20210103"
"202012","8호선","암사","343617","72329","304686","72083","20210103"
"202012","8호선","남한산성입구(성남법원.검찰청)","246334","57732","224623","56083","20210103"
"202012","8호선","신흥","75154","29005","81595","30279","20210103"
"202012","8호선","강동구청","183678","42922","194559","43733","20210103"
"202012","8호선","복정","192955","31072","168806","28170","20210103"
"202012","8호선","가락시장","130705","47117","150144","48061","20210103"
"202012","8호선","수진","86343","30492","76573","29990","20210103"
"202012","8호선","천호(풍납토성)","293452","56424","338919","53539","20210103"
"202012","8호선","잠실(송파구청)","260922","45484","296173","42831","20210103"
"202012","8호선","문정","409905","40435","429742","40319","20210103"
"202012","8호선","석촌","132135","33591","153967","35279","20210103"
"202012","8호선","산성","124206","28976","122062","31879","20210103"
"202012","8호선","몽촌토성(평화의문)","99269","21289","104251","20272","20210103"
"202012","8호선","단대오거리","178928","49597","172674","48590","20210103"
"202012","9호선","당산","329030","42925","326753","38938","20210103"
"202012","9호선","신논현","585439","42221","573796","39088","20210103"
"202012","9호선","구반포","41900","14114","43891","14364","20210103"
"202012","9호선","국회의사당","285926","31921","288121","27010","20210103"
"202012","9호선","선유도","139135","17391","135505","16644","20210103"
"202012","9호선","신목동","65135","13049","59511","12253","20210103"
"202012","9호선","등촌","179927","54409","178590","55222","20210103"
"202012","9호선","사평","50724","11788","50845","11739","20210103"
"202012","9호선","샛강","95709","15968","99667","15504","20210103"
"202012","9호선","양천향교","168029","29921","173560","30017","20210103"
"202012","9호선","증미","125623","29881","127495","30713","20210103"
"202012","9호선","고속터미널","203177","34974","270025","38990","20210103"
"202012","9호선","개화","44048","8509","32997","6977","20210103"
"202012","9호선","흑석(중앙대입구)","131540","34872","136643","35103","20210103"
"202012","9호선","공항시장","46627","16934","51561","18497","20210103"
"202012","9호선","염창","314291","47412","311969","47209","20210103"
"202012","9호선","동작(현충원)","29718","6298","22966","5267","20210103"
"202012","9호선","신반포","49768","12237","49585","11937","20210103"
"202012","9호선","노량진","453492","61013","440889","61650","20210103"
"202012","9호선","김포공항","149464","12260","211787","14056","20210103"
"202012","9호선","여의도","426020","29366","408737","26991","20210103"
"202012","9호선","신방화","115341","29947","113505","30004","20210103"
"202012","9호선","노들","73186","21036","64241","19820","20210103"
"202012","9호선","마곡나루(서울식물원)","201153","18137","201731","17721","20210103"
"202012","9호선","가양","345493","87687","340755","85842","20210103"
"202012","9호선2~3단계","송파나루","77825","17109","81967","17466","20210103"
"202012","9호선2~3단계","석촌고분","101489","21434","102382","21602","20210103"
"202012","9호선2~3단계","둔촌오륜","19203","4133","16453","4133","20210103"
"202012","9호선2~3단계","올림픽공원(한국체대)","95416","12855","95432","12857","20210103"
"202012","9호선2~3단계","삼성중앙","120987","15505","124565","15427","20210103"
"202012","9호선2~3단계","선정릉","173738","15428","187505","15793","20210103"
"202012","9호선2~3단계","중앙보훈병원","141898","55033","121286","54578","20210103"
"202012","9호선2~3단계","언주","188607","19207","189206","18827","20210103"
"202012","9호선2~3단계","종합운동장","74660","10875","73203","10347","20210103"
"202012","9호선2~3단계","석촌","141166","20873","124668","18425","20210103"
"202012","9호선2~3단계","봉은사","287657","26702","288713","25310","20210103"
"202012","9호선2~3단계","한성백제","39983","9710","36324","8681","20210103"
"202012","9호선2~3단계","삼전","118670","23285","116026","22732","20210103"
"202012","경강선","여주","29253","7667","30380","7473","20210103"
"202012","경강선","초월","54295","8489","53248","8602","20210103"
"202012","경강선","이매","17726","3757","14856","3382","20210103"
"202012","경강선","판교","83206","8943","79436","8092","20210103"
"202012","경강선","이천","42930","7599","45963","8062","20210103"
"202012","경강선","신둔도예촌","20344","4301","19387","4211","20210103"
"202012","경강선","곤지암","37259","7430","36785","7507","20210103"
"202012","경강선","삼동","40552","7915","37685","7945","20210103"
"202012","경강선","경기광주","126325","18040","121585","18749","20210103"
"202012","경강선","세종대왕릉","3785","1779","3686","1767","20210103"
"202012","경강선","부발","36233","4308","33431","4294","20210103"
"202012","경부선","노량진","157679","25314","167350","24249","20210103"
"202012","경부선","광명","59395","5190","52343","5011","20210103"
"202012","경부선","성균관대","264073","33682","262383","33983","20210103"
"202012","경부선","당정","111576","20166","106808","19552","20210103"
"202012","경부선","지제","57390","6073","53839","5689","20210103"
"202012","경부선","독산","320079","46688","340417","47889","20210103"
"202012","경부선","명학","171644","29690","170283","29195","20210103"
"202012","경부선","두정","100264","13375","100378","13668","20210103"
"202012","경부선","금천구청","203795","52017","202522","53603","20210103"
"202012","경부선","서정리","123981","18186","118416","17544","20210103"
"202012","경부선","수원","643103","85712","682535","89139","20210103"
"202012","경부선","세마","45935","9405","41983","8595","20210103"
"202012","경부선","남영","174455","25636","182227","26665","20210103"
"202012","경부선","관악","127991","34925","117543","33346","20210103"
"202012","경부선","평택","222503","40003","221436","38525","20210103"
"202012","경부선","화서","128627","25962","125686","25709","20210103"
"202012","경부선","진위","29475","4785","25556","4456","20210103"
"202012","경부선","서울역","91305","5459","29950","1515","20210103"
"202012","경부선","의왕","162127","30867","161212","30839","20210103"
"202012","경부선","송탄","82623","14461","79225","14119","20210103"
"202012","경부선","군포","146117","27501","147371","26945","20210103"
"202012","경부선","신도림","71349","16908","68101","18853","20210103"
"202012","경부선","안양","408354","72919","409131","76185","20210103"
"202012","경부선","천안","84530","28230","87318","28648","20210103"
"202012","경부선","용산","588066","77734","598952","76711","20210103"
"202012","경부선","오산대","58276","9891","53382","9521","20210103"
"202012","경부선","금정","494695","74999","508780","76876","20210103"
"202012","경부선","구로","357653","67459","365565","65147","20210103"
"202012","경부선","병점","251547","35919","250364","35423","20210103"
"202012","경부선","석수","190693","33459","167344","32260","20210103"
"202012","경부선","오산","186375","28447","186508","29093","20210103"
"202012","경부선","대방","229616","44450","239190","43787","20210103"
"202012","경부선","영등포","701769","143666","724356","142623","20210103"
"202012","경부선","서동탄","26194","5642","21542","5575","20210103"
"202012","경부선","직산","13322","2672","13484","2669","20210103"
"202012","경부선","세류","56944","9872","53887","9785","20210103"
"202012","경부선","가산디지털단지","336800","24182","406971","26523","20210103"
"202012","경부선","신길","178180","29442","146319","27111","20210103"
"202012","경부선","성환","66834","12034","66319","12226","20210103"
"202012","경원선","양주","128602","34422","121177","33768","20210103"
"202012","경원선","덕정","98142","22678","96350","22846","20210103"
"202012","경원선","도봉산","111500","77867","56928","59887","20210103"
"202012","경원선","덕계","45341","13921","40223","13625","20210103"
"202012","경원선","지행","107857","29748","105975","29631","20210103"
"202012","경원선","도봉","85712","49331","80978","48988","20210103"
"202012","경원선","석계","139617","42153","161130","45226","20210103"
"202012","경원선","방학","138898","74892","135708","75234","20210103"
"202012","경원선","회룡","175355","95373","172916","96168","20210103"
"202012","경원선","옥수","1060","49","627","51","20210103"
"202012","경원선","창동","5","1","0","0","20210103"
"202012","경원선","소요산","21529","40766","16884","36760","20210103"
"202012","경원선","망월사","110016","47639","114218","48786","20210103"
"202012","경원선","가능","105409","38437","102096","37875","20210103"
"202012","경원선","외대앞","131441","33732","128900","34110","20210103"
"202012","경원선","보산","26062","9956","24445","9414","20210103"
"202012","경원선","청량리(서울시립대입구)","209756","96960","228137","104841","20210103"
"202012","경원선","동두천중앙","44967","24241","43707","24187","20210103"
"202012","경원선","한남","69864","20600","65759","19216","20210103"
"202012","경원선","월계","97644","43284","92607","41707","20210103"
"202012","경원선","녹양","76207","24962","73566","24588","20210103"
"202012","경원선","의정부","329472","74523","335796","75108","20210103"
"202012","경원선","광운대","146406","37540","139228","36915","20210103"
"202012","경원선","신이문","146185","47943","133908","47371","20210103"
"202012","경원선","동두천","28788","14344","32786","17395","20210103"
"202012","경원선","응봉","27271","11072","22763","10031","20210103"
"202012","경원선","왕십리(성동구청)","245346","39796","285629","43837","20210103"
"202012","경원선","서빙고","29393","10333","26848","9463","20210103"
"202012","경원선","녹천","78871","27328","65245","24613","20210103"
"202012","경원선","이촌(국립중앙박물관)","61293","17646","47157","14603","20210103"
"202012","경의선","계양","2","0","0","0","20210103"
"202012","경의선","공덕","62117","9418","53959","8790","20210103"
"202012","경의선","임진강","184","189","114","181","20210103"
"202012","경의선","월롱","38081","5484","35717","5969","20210103"
"202012","경의선","강매","51878","11837","44230","11690","20210103"
"202012","경의선","신촌","14506","2604","17477","2789","20210103"
"202012","경의선","능곡","59786","19721","54016","19329","20210103"
"202012","경의선","일산","151647","38175","152572","38703","20210103"
"202012","경의선","홍대입구","28910","3434","31708","3519","20210103"
"202012","경의선","가좌","83245","29041","76122","28793","20210103"
"202012","경의선","파주","21094","5070","16121","4225","20210103"
"202012","경의선","행신","138139","21794","139102","22403","20210103"
"202012","경의선","화전","29235","6386","26726","6136","20210103"
"202012","경의선","서울역","68996","9330","83785","11808","20210103"
"202012","경의선","탄현","131408","23896","129218","23566","20210103"
"202012","경의선","곡산","8185","3380","8670","3319","20210103"
"202012","경의선","야당","105978","20992","101086","20660","20210103"
"202012","경의선","수색","41743","9487","42780","9570","20210103"
"202012","경의선","효창공원앞","51009","10100","58526","10936","20210103"
"202012","경의선","디지털미디어시티","44131","7408","42272","7380","20210103"
"202012","경의선","풍산","91088","20286","85948","19991","20210103"
"202012","경의선","백마","115658","20549","111258","20891","20210103"
"202012","경의선","서강대","36404","7105","34320","6730","20210103"
"202012","경의선","금촌","106327","29133","106815","29674","20210103"
"202012","경의선","금릉","76237","16918","74311","16819","20210103"
"202012","경의선","운정","106582","22237","100870","22279","20210103"
"202012","경의선","문산","78874","26626","78664","26643","20210103"
"202012","경인선","주안","356585","59584","327041","54161","20210103"
"202012","경인선","도원","43215","21501","43577","22941","20210103"
"202012","경인선","동암","283663","65017","287366","65478","20210103"
"202012","경인선","송내","514914","79733","516839","79005","20210103"
"202012","경인선","부천","601331","142126","608206","143633","20210103"
"202012","경인선","중동","155834","45891","147461","45427","20210103"
"202012","경인선","백운","118205","39364","116778","40423","20210103"
"202012","경인선","동인천","226093","76401","217005","74540","20210103"
"202012","경인선","부평","557286","97061","593221","98815","20210103"
"202012","경인선","온수(성공회대입구)","110346","32155","107952","32099","20210103"
"202012","경인선","개봉","374411","102644","384859","108465","20210103"
"202012","경인선","도화","61505","26780","55902","25961","20210103"
"202012","경인선","제물포","176867","43057","168193","42489","20210103"
"202012","경인선","오류동","203485","61647","191996","60778","20210103"
"202012","경인선","부개","144432","42171","136167","41858","20210103"
"202012","경인선","간석","95905","29076","92051","28004","20210103"
"202012","경인선","역곡","493766","105208","491088","107844","20210103"
"202012","경인선","구일","103344","28347","107208","28411","20210103"
"202012","경인선","인천","51559","21212","35280","19493","20210103"
"202012","경인선","소사","169814","46854","158230","44122","20210103"
"202012","경춘선","강촌","5426","2563","5710","2612","20210103"
"202012","경춘선","금곡","22253","10662","20927","10113","20210103"
"202012","경춘선","백양리","2498","577","2423","547","20210103"
"202012","경춘선","상천","3058","2476","2726","2423","20210103"
"202012","경춘선","대성리","6676","3795","5989","3270","20210103"
"202012","경춘선","천마산","23434","12534","21326","12680","20210103"
"202012","경춘선","청평","20432","9844","20644","9803","20210103"
"202012","경춘선","김유정","3249","1988","3396","2041","20210103"
"202012","경춘선","갈매","51317","13340","43652","12819","20210103"
"202012","경춘선","마석","60016","21674","58752","22033","20210103"
"202012","경춘선","신내","23048","9500","23595","9232","20210103"
"202012","경춘선","평내호평","95973","28669","96275","27700","20210103"
"202012","경춘선","퇴계원","60361","18485","55393","17837","20210103"
"202012","경춘선","춘천","17167","7477","15881","6956","20210103"
