NO,address,latitude,longitude
2021_00001,서울특별시 도봉구 해등로 113,37.65359643,127.0391795
2021_00002,서울특별시 은평구 통일로82길 6-3,37.62041041,126.9208553
2021_00003,서울특별시 동대문구 청계천로 461,37.57074213,127.0284498
2021_00004,서울특별시 중랑구 신내로21길 16,37.61680164,127.0868849
2021_00005,서울특별시 중랑구 동일로136길 10,37.6020703,127.0801167
2021_00006,서울특별시 중구 서애로1길 11,37.56132626,126.9985982
2021_00007,서울특별시 중구 서애로1길 11,37.56132626,126.9985982
2021_00008,서울특별시 성동구 무학봉28길 5,37.56231163,127.0328532
2021_00009,서울특별시 노원구 마들로 127,37.62678626,127.0652715
2021_00010,서울특별시 동대문구 장안벚꽃로 107,37.57105683,127.0751137
2021_00011,서울특별시 강서구 초록마을로3길 28,37.5453005,126.8468053
2021_00012,서울특별시 동작구 동작대로29길 115,37.49041718,126.9758253
2021_00013,서울특별시 영등포구 양평로23길 18,37.5381329,126.89079
2021_00014,서울특별시 영등포구 양평로23길 18,37.5381329,126.89079
2021_00015,서울특별시 마포구 백범로25길 63,37.54933876,126.9467788
2021_00016,서울특별시 마포구 백범로 152,37.54474774,126.9482582
2021_00017,서울특별시 강서구 개화동로27가길 33,37.56272098,126.8075227
2021_00018,서울특별시 은평구 연서로28길 17-1,37.61730968,126.9218401
2021_00019,서울특별시 강서구 화곡로21길 71-1,,
2021_00020,서울특별시 동작구 서달로1길 17,37.50073517,126.9586697
2021_00021,서울특별시 영등포구 국회대로54길 65,37.5203931,126.9112306
2021_00022,서울특별시 마포구 월드컵로17길 67,37.55437407,126.9076157
2021_00023,서울특별시 영등포구 도림천로19길 12,37.48689875,126.9005633
2021_00024,서울특별시 강서구 마곡서1로 81,37.56436639,126.8191544
2021_00025,서울특별시 강남구 선릉로 8,37.48005758,127.0641534
2021_00026,서울특별시 관악구 신림로65길 27,37.48481872,126.9280816
2021_00027,서울특별시 서초구 서초중앙로 200,37.50045322,127.0156476
2021_00028,서울특별시 서초구 서초중앙로 200,37.50045322,127.0156476
2021_00029,서울특별시 송파구 위례광장로 120,37.4750101,127.1415926
2021_00030,서울특별시 강동구 천호대로168길 25,37.53468695,127.1328454
2021_00031,서울특별시 송파구 토성로 37,37.53109771,127.1155537
2021_00032,서울특별시 강남구 언주로30길 10,37.48733867,127.0515539
2021_00033,서울특별시 강동구 고덕로 333,37.55617709,127.1591765
2021_00034,서울특별시 강남구 삼성로 651,37.51835131,127.0500365
2021_00035,서울특별시 강동구 아리수로93가길 25,37.56686794,127.1720243
2021_00036,서울특별시 강남구 언주로 427,37.50147648,127.0426905
2021_00037,서울특별시 강남구 역삼로25길 17,37.49733453,127.0394016
2021_00038,서울특별시 서초구 서초중앙로22길 25,37.49346801,127.0154302
2021_00039,서울특별시 서초구 신반포로15길 19,37.506252,126.9926731
2021_00040,서울특별시 강남구 역삼로 309,37.50029916,127.046905
2021_00041,서울특별시 서초구 신반포로 270,37.50786022,127.011582
2021_00042,서울특별시 강동구 진황도로 87,37.53636745,127.1364428
2021_00043,서울특별시 강남구 영동대로112길 22,37.51511779,127.0620033
2021_00044,서울특별시 송파구 올림픽로 135,37.51673328,127.0898891
2021_00045,서울특별시 강남구 언주로 641,37.51393094,127.0348707
2021_00046,서울특별시 은평구 통일로 868,37.62058916,126.920457
2021_00047,서울특별시 용산구 백범로90길 12,37.53715978,126.9683808
2021_00048,서울특별시 성동구 왕십리로 410,37.56660293,127.0240825
2021_00049,서울특별시 중구 동호로11마길 39,37.55056804,127.0057338
2021_00050,서울특별시 동대문구 이문로 37,37.59080113,127.0561174
2021_00051,서울특별시 중랑구 겸재로 198,37.58864536,127.0896228
2021_00052,서울특별시 용산구 한강대로62길 45-1,,
2021_00053,서울특별시 동대문구 답십리로23길 30,37.57671631,127.0497821
2021_00054,서울특별시 용산구 한강대로62길 45-25,37.53262228,126.9740742
2021_00055,서울특별시 동대문구 답십리로23길 30,37.57671631,127.0497821
2021_00056,서울특별시 동대문구 천호대로97길 9,37.56136855,127.0699154
2021_00057,서울특별시 동대문구 장안벚꽃로 167,37.5750721,127.0742821
2021_00058,서울특별시 금천구 한내로 69-54,37.46021679,126.8858148
2021_00059,서울특별시 구로구 구로중앙로18길 23,37.49535736,126.8904305
2021_00060,서울특별시 강서구 강서로7길 18,37.52972133,126.8468139
2021_00061,서울특별시 은평구 응암로30길 16,37.59522857,126.9193946
2021_00062,서울특별시 강서구 마곡중앙1로 71,37.55690832,126.8178746
2021_00063,서울특별시 영등포구 여의대방로61길 50,37.51623169,126.9211997
2021_00064,서울특별시 동작구 매봉로 123,37.51014312,126.9498666
2021_00065,서울특별시 영등포구 양평로30길 51,37.54426234,126.887746
2021_00066,서울특별시 양천구 목동중앙남로 10,37.53555913,126.8692618
2021_00067,서울특별시 마포구 토정로31길 23,37.54164018,126.9414692
2021_00068,서울특별시 금천구 시흥대로 165,37.44790332,126.9007227
2021_00069,서울특별시 구로구 경인로20길 6,37.49540382,126.8433766
2021_00070,서울특별시 구로구 개봉로1길 22,37.48576849,126.8549854
2021_00071,서울특별시 양천구 화곡로 85,37.53975244,126.8315405
2021_00072,서울특별시 구로구 디지털로 319,37.49003775,126.8954329
2021_00073,서울특별시 마포구 상암산로1길 24,37.57766721,126.8893417
2021_00074,서울특별시 동작구 노량진로 140,37.51275688,126.9417006
2021_00075,서울특별시 영등포구 도림로 187,37.49556574,126.9005922
2021_00076,서울특별시 동작구 현충로 52,37.5096318,126.9622042
2021_00077,서울특별시 영등포구 당산로 95,37.52402305,126.894863
