NO,address,latitude,longitude
2022_00123,서울특별시 서초구 남부순환로289길 16,37.47625654,126.9889752
2022_00214,서울특별시 서초구 신반포로 32,37.5055868,127.0029556
2022_00575,서울특별시 서초구 신반포로 9,37.5055868,127.0029556
2022_00597,서울특별시 서초구 남부순환로289길 16,37.47625654,126.9889752
2022_00674,서울특별시 서초구 신반포로 32,37.5055868,127.0029556
2022_00912,서울특별시 송파구 성내천로6길 1-13,37.5040148,127.1354224
2022_00914,서울특별시 은평구 연서로19길 9,37.61416795,126.9152038
2022_00915,서울특별시 은평구 연서로17길 12,37.61327501,126.9147403
2022_00918,서울특별시 은평구 연서로17길 12,37.61327501,126.9147403
2022_00919,서울특별시 은평구 연서로17길 12,37.61327501,126.9147403
2022_00920,서울특별시 은평구 연서로17길 12,37.61327501,126.9147403
2022_00922,서울특별시 은평구 연서로19길 9,37.61416795,126.9152038
2022_00924,서울특별시 은평구 연서로19길 9,37.61416795,126.9152038
2022_00957,서울특별시 은평구 연서로19길 9,37.61416795,126.9152038
2022_00960,서울특별시 은평구 연서로19길 9,37.61416795,126.9152038
2022_00961,서울특별시 은평구 연서로17길 12,37.61327501,126.9147403
2022_00963,서울특별시 은평구 연서로17길 12,37.61327501,126.9147403
2022_00964,서울특별시 강남구 남부순환로 2803,37.49695981,127.0714487
2022_00965,서울특별시 은평구 연서로17길 12,37.61327501,126.9147403
2022_01244,서울특별시 은평구 연서로17길 12,37.61327501,126.9147403
2022_01247,서울특별시 은평구 연서로19길 9,37.61416795,126.9152038
2022_01285,서울특별시 서초구 신반포로 32,37.5055868,127.0029556
2022_01682,서울특별시 서초구 남부순환로289길 16,37.47625654,126.9889752
2022_02257,서울특별시 서초구 신반포로 45,37.5055868,127.0029556
2022_02574,서울특별시 성북구 37,37.58935882,127.0167029
2022_02773,서울특별시 서초구 신반포로 9,37.5055868,127.0029556
2022_02848,서울특별시 서초구 신반포로 9,37.5055868,127.0029556
2022_03708,서울특별시 서초구 신반포로 32,37.5055868,127.0029556
2022_03772,서울특별시 서초구 신반포로 32,37.5055868,127.0029556
2022_04426,서울특별시 서초구 남부순환로289길 16,37.47625654,126.9889752
2022_04461,서울특별시 서초구 신반포로 45,37.5055868,127.0029556
2022_04547,서울특별시 강서구 화곡로21길 71-1,37.5429454,126.8365437
2022_04590,서울특별시 서초구 신반포로 32,37.5055868,127.0029556
2022_04638,서울특별시 서초구 남부순환로289길 16,37.47625654,126.9889752
2022_04660,서울특별시 서초구 남부순환로289길 16,37.47625654,126.9889752
2022_04686,서울특별시 서초구 신반포로 45,37.5055868,127.0029556
2022_04803,서울특별시 양천구 신목로5길 23-6,37.5177987,126.8724906
2022_05079,서울특별시 성북구 38,37.58935882,127.0167029
2022_05296,서울특별시 서초구 신반포로 32,37.5055868,127.0029556
2022_05477,서울특별시 서초구 효령로34길 79,37.47960368,127.0003533
2022_05491,서울특별시 서초구 신반포로 32,37.5055868,127.0029556
