NO,address,latitude,longitude
2023_01058,서울특별시 은평구 연서로19길 9,37.61416795,126.9152038
2023_01087,서울특별시 은평구 연서로19길 9,37.61416795,126.9152038
2023_02380,서울특별시 강남구 남부순환로 2803,37.49695981,127.0714487
2023_02806,서울특별시 성동구 왕십리로 66-15,37.55640709,127.0432941
2023_03122,서울특별시 강남구 남부순환로 2803,37.49695981,127.0714487
2023_03972,서울특별시 은평구 연서로19길 9,37.61416795,126.9152038
2023_05053,서울특별시 서초구 남부순환로289길 16,37.47625654,126.9889752
2023_05212,서울특별시 강남구 남부순환로 2803,37.49695981,127.0714487
2023_05520,서울특별시 은평구 연서로19길 9,37.61416795,126.9152038
2023_06606,서울특별시 강남구 남부순환로 2803,37.49695981,127.0714487
2023_08743,서울특별시 서초구 효령로34길 79,37.47960368,127.0003533
2023_09104,서울특별시 서초구 효령로34길 79,37.47960368,127.0003533
2023_09292,서울특별시 강남구 남부순환로 2803,37.49695981,127.0714487
2023_09698,서울특별시 강남구 남부순환로 2803,37.49695981,127.0714487
2023_10912,서울특별시 강남구 남부순환로 2803,37.49695981,127.0714487
2023_11826,서울특별시 강남구 남부순환로 2803,37.49695981,127.0714487
2023_12758,서울특별시 강동구 고덕로25길 13-11,37.55576033,127.1364747
2023_12997,서울특별시 서초구 효령로21길 47,37.48182258,126.9917551
2023_13016,서울특별시 금천구 탑골로3길 50,37.45260313,126.9123911
2023_13021,서울특별시 금천구 탑골로3길 50,37.45260313,126.9123911
2023_13652,서울특별시 서초구 신반포로 9,37.5055868,127.0029556
2023_13666,서울특별시 강남구 남부순환로 2803,37.49695981,127.0714487
2023_13839,서울특별시 서초구 효령로34길 79,37.47960368,127.0003533
2023_14425,서울특별시 서초구 신반포로 9,37.5055868,127.0029556
2023_15251,서울특별시 강남구 남부순환로 2803,37.49695981,127.0714487
2023_17659,서울특별시 강남구 남부순환로 2803,37.49695981,127.0714487
2023_18931,서울특별시 마포구 마포대로19길 8,37.55277451,126.9551956
2023_21985,서울특별시 서초구 효령로34길 79,37.47960368,127.0003533
2023_23157,서울특별시 강남구 남부순환로 2803,37.49695981,127.0714487
2023_23677,서울특별시 서초구 효령로34길 79,37.47960368,127.0003533
2023_24046,서울특별시 은평구 연서로19길 9,37.61416795,126.9152038
2023_24047,서울특별시 은평구 연서로17길 12,37.61327501,126.9147403
2023_24281,서울특별시 은평구 연서로17길 12,37.61327501,126.9147403
2023_26107,서울특별시 강남구 남부순환로 2803,37.49695981,127.0714487
2023_26552,서울특별시 강남구 남부순환로 2803,37.49695981,127.0714487
2023_27176,서울특별시 서초구 신반포로 45,37.5055868,127.0029556
2023_28044,서울특별시 서초구 신반포로 9,37.5055868,127.0029556
2023_28730,서울특별시 서초구 신반포로 9,37.5055868,127.0029556
2023_28743,서울특별시 서초구 효령로34길 79,37.47960368,127.0003533
2023_29482,서울특별시 서초구 신반포로 9,37.5055868,127.0029556
2023_29727,서울특별시 강남구 남부순환로 2803,37.49695981,127.0714487
2023_29889,서울특별시 강남구 남부순환로 2803,37.49695981,127.0714487
2023_29924,서울특별시 서초구 신반포로 45,37.5055868,127.0029556
2023_29925,서울특별시 서초구 신반포로 9,37.5055868,127.0029556
2023_30199,서울특별시 서초구 신반포로 45,37.5055868,127.0029556
2023_30653,서울특별시 성동구 왕십리로 66-15,37.55640709,127.0432941
2023_31101,서울특별시 서초구 남부순환로289길 16,37.47625654,126.9889752
2023_31363,서울특별시 서초구 신반포로 45,37.5055868,127.0029556
2023_31466,서울특별시 서초구 신반포로 9,37.5055868,127.0029556
2023_31642,서울특별시 서초구 신반포로 45,37.5055868,127.0029556
2023_31643,서울특별시 서초구 신반포로 9,37.5055868,127.0029556
2023_31883,서울특별시 강남구 남부순환로 2803,37.49695981,127.0714487
2023_32074,서울특별시 서초구 신반포로 9,37.5055868,127.0029556
2023_32564,서울특별시 강남구 남부순환로 2803,37.49695981,127.0714487
2023_32584,서울특별시 서초구 신반포로 9,37.5055868,127.0029556
2023_33005,서울특별시 강남구 남부순환로 2803,37.49695981,127.0714487
2023_33094,서울특별시 강남구 남부순환로 2803,37.49695981,127.0714487
2023_33095,서울특별시 강남구 남부순환로 2803,37.49695981,127.0714487
2023_33408,서울특별시 은평구 연서로17길 12,37.61327501,126.9147403
2023_33413,서울특별시 은평구 연서로17길 12,37.61327501,126.9147403
2023_33728,서울특별시 서초구 신반포로 32,37.5055868,127.0029556
2023_33996,서울특별시 서초구 신반포로 32,37.5055868,127.0029556
2023_34243,서울특별시 은평구 연서로19길 9,37.61416795,126.9152038
2023_34254,서울특별시 은평구 연서로19길 9,37.61416795,126.9152038
2023_34255,서울특별시 은평구 연서로17길 12,37.61327501,126.9147403
2023_34687,서울특별시 서초구 신반포로 32,37.5055868,127.0029556
2023_34767,서울특별시 서초구 신반포로 32,37.5055868,127.0029556
2023_34976,서울특별시 서초구 신반포로 45,37.5055868,127.0029556
2023_35177,서울특별시 서초구 신반포로 32,37.5055868,127.0029556
2023_35190,서울특별시 서초구 신반포로 45,37.5055868,127.0029556
2023_35319,서울특별시 서초구 신반포로 32,37.5055868,127.0029556
2023_35516,서울특별시 은평구 연서로17길 12,37.61327501,126.9147403
2023_35600,서울특별시 서초구 신반포로 9,37.5055868,127.0029556
