school_id,school_name,address
7010082.0,상계고등학교,서울특별시 노원구 노해로 432
7010083.0,서울고등학교,서울특별시 서초구 효령로 197
7010083.0,서울고등학교,서울특별시 서초구 효령로 197
7010083.0,서울고등학교,서울특별시 서초구 효령로 197
7010083.0,서울고등학교,서울특별시 서초구 효령로 197
7010083.0,서울고등학교,서울특별시 서초구 효령로 197
7010083.0,서울고등학교,서울특별시 서초구 효령로 197
7010083.0,서울고등학교,서울특별시 서초구 효령로 197
7010083.0,서울고등학교,서울특별시 서초구 효령로 197
7010083.0,서울고등학교,서울특별시 서초구 효령로 197
7010083.0,서울고등학교,서울특별시 서초구 효령로 197
7010083.0,서울고등학교,서울특별시 서초구 효령로 197
7010083.0,서울고등학교,서울특별시 서초구 효령로 197
7010083.0,서울고등학교,서울특별시 서초구 효령로 197
7010083.0,서울고등학교,서울특별시 서초구 효령로 197
7010084.0,서울과학고등학교,서울특별시 종로구 혜화로 63
7010084.0,서울과학고등학교,서울특별시 종로구 혜화로 63
7010085.0,서울여자고등학교,서울특별시 마포구 백범로25길 34
7010085.0,서울여자고등학교,서울특별시 마포구 백범로25길 34
7010085.0,서울여자고등학교,서울특별시 마포구 백범로25길 34
7010085.0,서울여자고등학교,서울특별시 마포구 백범로25길 34
7010085.0,서울여자고등학교,서울특별시 마포구 백범로25길 34
7010087.0,서초고등학교,서울특별시 서초구 반포대로27길 29
7010087.0,서초고등학교,서울특별시 서초구 반포대로27길 29
7010087.0,서초고등학교,서울특별시 서초구 반포대로27길 29
7010087.0,서초고등학교,서울특별시 서초구 반포대로27길 29
7010087.0,서초고등학교,서울특별시 서초구 반포대로27길 29
7010087.0,서초고등학교,서울특별시 서초구 반포대로27길 29
7010087.0,서초고등학교,서울특별시 서초구 반포대로27길 29
7010087.0,서초고등학교,서울특별시 서초구 반포대로27길 29
7010088.0,석관고등학교,서울특별시 성북구 한천로70길 30
7010088.0,석관고등학교,서울특별시 성북구 한천로70길 30
7010088.0,석관고등학교,서울특별시 성북구 한천로70길 30
7010088.0,석관고등학교,서울특별시 성북구 한천로70길 30
7010088.0,석관고등학교,서울특별시 성북구 한천로70길 30
7010089.0,성동고등학교,서울특별시 중구 퇴계로90길 17
7010089.0,성동고등학교,서울특별시 중구 퇴계로90길 17
