no,address,latitude,longitude
2019_13130,서울특별시 노원구 석계로 49,37.61721774,127.0625099
2019_13131,서울특별시 노원구 마들로 111,37.62383436,127.0647781
2019_13132,서울특별시 은평구 연서로 455,37.63739537,126.933915
2019_13133,서울특별시 은평구 진관2로 90,37.63380608,126.9256884
2019_13134,서울특별시 은평구 진관4로 48-50,37.64320408,126.9292088
2019_13135,서울특별시 은평구 진관4로 48-8,37.64395706,126.9282127
2019_13136,서울특별시 은평구 갈현로1길 31,37.59873617,126.9061658
2019_13137,서울특별시 은평구 진흥로 37-1,37.60090312,126.919436
2019_13138,서울특별시 노원구 덕릉로115다길 40,37.66863592,127.0782058
2019_13139,서울특별시 노원구 동일로239나길 31,37.67737143,127.0515565
2019_13140,서울특별시 도봉구 시루봉로 8,37.65109303,127.029297
2019_13141,서울특별시 도봉구 해등로 242-11,37.65896148,127.0293445
2019_13142,서울특별시 도봉구 해등로25길 36,37.65579841,127.0317586
2019_13143,서울특별시 노원구 덕릉로94가길 20,37.66250643,127.0781111
2019_13144,서울특별시 노원구 수락산로 234,37.67192885,127.0526485
2019_13145,서울특별시 노원구 노해로 508,37.65470356,127.066191
2019_13146,서울특별시 노원구 동일로216길 47,37.65298873,127.0635586
2019_13147,서울특별시 노원구 동일로214길 21,37.65043289,127.0627594
2019_13148,서울특별시 노원구 동일로215길 48,37.65082219,127.0561606
2019_13149,서울특별시 노원구 동일로215길 23,37.6504273,127.059109
2019_13150,서울특별시 노원구 한글비석로 530,37.66693298,127.0591649
2019_13151,서울특별시 은평구 백련산로 160,37.5983345,126.9259201
2019_13152,서울특별시 은평구 백련산로2길 19,37.59247684,126.9252695
2019_13153,서울특별시 노원구 덕릉로 780,37.66669198,127.079126
2019_13154,서울특별시 노원구 한글비석로 396,37.66230302,127.0735817
2019_13155,서울특별시 노원구 노원로 428,37.65449462,127.0681033
2019_13156,서울특별시 노원구 동일로245가길 41,37.68066639,127.0538014
2019_13157,서울특별시 노원구 덕릉로 459-21,37.64630285,127.0589625
2019_13158,서울특별시 노원구 노원로 564,37.66165211,127.0561247
2019_13159,서울특별시 서대문구 가재울로 45,37.57566143,126.9208517
2019_13160,서울특별시 은평구 은평터널로 65,37.58689948,126.8991669
2019_13161,서울특별시 서대문구 거북골로14길 32,37.57695108,126.9145953
2019_13162,서울특별시 서대문구 세검정로1길 95,37.59591997,126.9456918
2019_13163,서울특별시 강북구 노해로8길 22,37.63800514,127.0242249
2019_13164,서울특별시 강북구 한천로 1174,37.64830425,127.0152696
2019_13165,서울특별시 영등포구 선유로 207,37.53200749,126.8937947
2019_13166,서울특별시 영등포구 여의동로 213,37.51859533,126.9396296
2019_13167,서울특별시 영등포구 의사당대로 127,37.52024054,126.9264067
2019_13168,서울특별시 구로구 개봉로15길 91,37.48964491,126.8510807
2019_13169,서울특별시 영등포구 당산로4길 12,37.51627575,126.8973904
2019_13170,서울특별시 구로구 경인로40길 11,37.49605678,126.8594226
2019_13171,서울특별시 구로구 경인로 382,37.496373,126.8630822
2019_13172,서울특별시 구로구 개봉로20길 6,37.49288023,126.8593081
2019_13173,서울특별시 양천구 목동동로 189,37.52294129,126.8701237
2019_13174,서울특별시 양천구 신목로 23,37.51755747,126.8743107
2019_13175,서울특별시 마포구 상암산로1길 24,37.57766721,126.8893417
2019_13176,서울특별시 양천구 중앙로29길 55,37.51713502,126.8474188
2019_13177,서울특별시 양천구 중앙로29길 55,37.51713502,126.8474188
2019_13178,서울특별시 강서구 양천로30길 123-9,37.56875643,126.823405
2019_13179,서울특별시 강서구 마곡서1로 132,37.56849345,126.8195404
2019_13180,서울특별시 강서구 마곡중앙1로 71,37.55690832,126.8178746
2019_13181,서울특별시 양천구 신정로14길 6,37.50853589,126.8444116
2019_13182,서울특별시 양천구 신정로 260,37.51119304,126.8519831
2019_13183,서울특별시 양천구 신정로 293,37.51430989,126.8550432
2019_13184,서울특별시 양천구 목동동로12길 60,37.52213326,126.8777896
2019_13185,서울특별시 양천구 목동동로 130,37.514999,126.8712369
2019_13186,서울특별시 양천구 화곡로3길 43,37.54360397,126.8280602
2019_13187,서울특별시 양천구 목동동로 10,37.50775811,126.86131
2019_13188,서울특별시 양천구 중앙로29길 61,37.51954197,126.848125
2019_13189,서울특별시 양천구 중앙로29길 61,37.51954197,126.848125
2019_13190,서울특별시 구로구 도림로 107,37.49154085,126.8936638
2019_13191,서울특별시 구로구 도림로 107,37.49154085,126.8936638
2019_13192,서울특별시 영등포구 국회대로54길 10,37.52365869,126.9064302
2019_13193,서울특별시 구로구 구일로4길 46,37.49326723,126.8778699
2019_13194,서울특별시 마포구 방울내로 43,37.5593068,126.9004508
2019_13195,서울특별시 금천구 한내로 62,37.45539127,126.8888776
2019_13196,서울특별시 양천구 중앙로53길 5,37.5258113,126.8490877
2019_13197,서울특별시 양천구 목동서로 400,37.51500787,126.8578385
2019_13198,서울특별시 강서구 강서로47길 108,37.55356537,126.8305342
2019_13199,서울특별시 양천구 은행정로17길 6,37.52666389,126.858229
2019_13200,서울특별시 강서구 화곡로31다길 9,37.54459589,126.8383348
2019_13201,서울특별시 영등포구 영중로 154,37.53118834,126.9060668
2019_13202,서울특별시 구로구 개봉로20길 6,37.49288023,126.8593081
2019_13203,서울특별시 마포구 토정로32길 11,37.53984722,126.9409866
2019_13204,서울특별시 구로구 신도림로 16,37.50512282,126.882191
2019_13205,서울특별시 마포구 성암로 91,37.57131634,126.9066164
2019_13206,서울특별시 영등포구 당산로42길 16,37.53059009,126.899629
