no,address,latitude,longitude
2019_75097,서울특별시 용산구 이촌로2가길 122,37.52546565,126.9544787
2019_75096,서울특별시 성북구 보국문로 116,37.61514195,127.0077019
2019_75095,서울특별시 노원구 석계로 49,37.61721774,127.0625099
2019_75094,서울특별시 서대문구 응암로 133,37.58466671,126.9141921
2019_75093,서울특별시 강서구 양천로6길 28,37.57102749,126.8063998
2019_75092,서울특별시 구로구 경인로47가길 10,37.50196222,126.865676
2019_75091,서울특별시 강동구 천호대로193길 37,37.53753608,127.1435606
2019_75090,서울특별시 강동구 양재대로126길 49,37.54356996,127.1452754
2019_75089,서울특별시 강동구 천호대로175길 16,37.53543858,127.1370922
2019_75088,서울특별시 관악구 은천로5길 39,37.48801732,126.9383172
2019_75087,서울특별시 서초구 잠원로14길 54,37.51576217,127.0136448
2019_75086,서울특별시 관악구 남부순환로220길 29,37.47990741,126.9518255
2019_75085,서울특별시 송파구 문정로 125,37.49237912,127.1340033
2019_75084,서울특별시 송파구 올림픽로 212,37.51070678,127.0942316
2019_75083,서울특별시 관악구 대학18길 6,37.46556006,126.9373646
2019_75082,서울특별시 서초구 나루터로4길 28,,
2019_75081,서울특별시 동대문구 정릉천동로 58,37.57718679,127.0362385
2019_75080,서울특별시 성북구 솔샘로25길 28,37.61857737,127.0069619
2019_75079,서울특별시 성북구 길음로 118,37.61132476,127.0208497
2019_75078,서울특별시 성북구 솔샘로25길 28,37.61857737,127.0069619
2019_75077,서울특별시 중랑구 양원역로 18,37.60277431,127.108648
2019_75076,서울특별시 동대문구 전농로 16,37.56627264,127.0563302
2019_75075,서울특별시 동대문구 전농로 16,37.56627264,127.0563302
2019_75074,서울특별시 성북구 인촌로17가길 64,,
2019_75073,서울특별시 동대문구 장한로26가길 11,37.57112037,127.0720469
2019_75072,서울특별시 동대문구 이문로 94,37.59514081,127.0596895
2019_75071,서울특별시 강북구 솔샘로 174,37.61763836,127.0105997
2019_75070,서울특별시 성북구 오패산로16가길 40,37.60990552,127.0386975
