no,address,latitude,longitude
2019_18400,서울특별시 마포구 토정로32길 11,37.53984722,126.9409866
2019_18401,서울특별시 강서구 강서로56나길 37,37.56108007,126.8408477
2019_18402,서울특별시 금천구 독산로36길 36,37.4594883,126.9069603
2019_18403,서울특별시 금천구 독산로36길 36,37.4594883,126.9069603
2019_18404,서울특별시 금천구 시흥대로73길 11,37.45661694,126.8983015
2019_18405,서울특별시 강서구 양천로 613,37.55526678,126.8663765
2019_18406,서울특별시 강서구 양천로73길 5,37.55189482,126.8715134
2019_18407,서울특별시 강서구 양천로 731,37.55025171,126.8773969
2019_18408,서울특별시 강서구 등촌로 163,37.54472977,126.8615933
2019_18409,서울특별시 마포구 월드컵북로 235,37.56970041,126.9014174
2019_18410,서울특별시 마포구 월드컵로25길 26,37.55853078,126.9063006
2019_18411,서울특별시 강서구 화곡로26길 19,37.54067847,126.8404117
2019_18412,서울특별시 영등포구 여의대방로43라길 9,37.50844891,126.9192073
2019_18413,서울특별시 영등포구 가마산로 442,37.50498194,126.9095271
2019_18414,서울특별시 강서구 강서로 348,37.55707841,126.8380811
2019_18415,서울특별시 강서구 강서로45길 104,37.55011274,126.8322279
2019_18416,서울특별시 강서구 곰달래로 96,37.53009716,126.8434646
2019_18417,서울특별시 금천구 벚꽃로 30,37.45822291,126.8937104
2019_18418,서울특별시 강서구 강서로 490,37.56909256,126.8418057
2019_18419,서울특별시 강서구 허준로 47,37.57101357,126.8465852
2019_18420,서울특별시 강서구 허준로 47,37.57101357,126.8465852
2019_18421,서울특별시 구로구 경인로 343,37.4983033,126.8574325
2019_18422,서울특별시 구로구 중앙로 121,37.50887105,126.8579863
2019_18423,서울특별시 양천구 신정로11길 63,37.51094791,126.8366956
2019_18424,서울특별시 양천구 신정로11길 63,37.51094791,126.8366956
2019_18425,서울특별시 양천구 신정로 260,37.51119304,126.8519831
2019_18426,서울특별시 양천구 목동남로2길 60-7,37.50539761,126.8646868
2019_18427,서울특별시 강서구 공항대로 140,37.55925659,126.8233888
2019_18428,서울특별시 강서구 마곡서1로 111-11,37.56580015,126.817289
2019_18429,서울특별시 강서구 마곡서1로 100,37.5657541,126.8196234
2019_18430,서울특별시 강서구 방화대로44길 42,37.57135761,126.8175428
2019_18431,서울특별시 구로구 신도림로 32,37.50737921,126.8807619
2019_18432,서울특별시 구로구 경인로 643,37.50884988,126.8855536
2019_18433,서울특별시 구로구 고척로 82,37.49980442,126.8431058
2019_18434,서울특별시 구로구 고척로 82,37.49980442,126.8431058
2019_18435,서울특별시 금천구 금하로 816,37.44977863,126.9200208
2019_18436,서울특별시 금천구 금하로 750,37.44907344,126.9136586
2019_18437,서울특별시 영등포구 양평로30가길 15,37.54247608,126.8901066
2019_18438,서울특별시 양천구 신정로 260,37.51119304,126.8519831
2019_18439,서울특별시 구로구 경인로8길 75,37.4928695,126.8395728
2019_18440,서울특별시 구로구 남부순환로 775,37.50156787,126.8471623
2019_18441,서울특별시 구로구 개봉로2길 133-15,37.48950363,126.8600708
2019_18442,서울특별시 마포구 독막로42길 5,37.5430211,126.946513
2019_18443,서울특별시 구로구 경인로66길 5,37.50762493,126.8873868
2019_18444,서울특별시 영등포구 선유로33길 22,37.52720953,126.8883743
2019_18445,서울특별시 마포구 마포대로4길 90,37.53596274,126.9464764
2019_18446,서울특별시 송파구 문정로 83,37.48920432,127.130232
2019_18447,서울특별시 강동구 고덕로27길 36,37.55688852,127.1384371
2019_18448,서울특별시 송파구 성내천로 211,37.50002221,127.1520609
2019_18449,서울특별시 강동구 양재대로 1340,37.52577786,127.1359315
2019_18450,서울특별시 송파구 위례광장로 170,37.47989602,127.1423248
2019_18451,서울특별시 강동구 고덕로 131,37.55516675,127.1438388
2019_18452,서울특별시 강동구 고덕로 210,37.5538093,127.147061
2019_18453,서울특별시 송파구 위례광장로 121,37.47686504,127.1382163
2019_18454,서울특별시 송파구 위례광장로 163,37.4796684,127.1393228
2019_18455,서울특별시 강동구 아리수로50길 50,37.55768646,127.1485777
2019_18456,서울특별시 강동구 상일로 74,37.55136837,127.1747855
2019_18457,서울특별시 송파구 문정로 83,37.48920432,127.130232
2019_18458,서울특별시 송파구 중대로 24,37.48812575,127.1110591
2019_18459,서울특별시 강동구 고덕로 130,37.55420667,127.1409011
2019_18460,서울특별시 송파구 양산로8길 8,37.49091614,127.144567
2019_18461,서울특별시 송파구 오금로61길 20,37.49475932,127.1465175
2019_18462,서울특별시 강동구 상암로 11,37.55344749,127.12566
2019_18463,서울특별시 강동구 진황도로 12,,
2019_18464,서울특별시 강동구 올림픽로92길 61,37.548965,127.1291877
2019_18465,서울특별시 송파구 송파대로 111,37.47968706,127.1249798
2019_18466,서울특별시 강동구 고덕로 210,37.5538093,127.147061
2019_18467,서울특별시 강동구 구천면로 557,37.55112552,127.1596713
2019_18468,서울특별시 강동구 천호대로177길 40,37.53627115,127.1380609
2019_18469,서울특별시 강동구 성안로 170,37.53804178,127.1360493
2019_18470,서울특별시 강동구 천호대로 1239,37.53786128,127.148277
2019_18471,서울특별시 강동구 천호대로 1239,37.53786128,127.148277
2019_18472,서울특별시 송파구 오금로11길 33,37.51562298,127.1105896
2019_18473,서울특별시 송파구 송파대로8길 10,37.47689671,127.1291786
2019_18474,서울특별시 송파구 충민로4길 5,37.47962067,127.1297265
2019_18475,서울특별시 강동구 풍성로 127,37.53207383,127.1262281
2019_18476,서울특별시 강동구 성내로8길 22,37.52874455,127.12289
2019_18477,서울특별시 동대문구 답십리로60길 38,37.571058,127.0637778
2019_18478,서울특별시 성동구 상원길 75,37.55068071,127.0472729
2019_18479,서울특별시 성동구 난계로 100,37.5615293,127.0246515
2019_18480,서울특별시 동대문구 사가정로 148,37.57665904,127.0615677
2019_18481,서울특별시 광진구 능동로4길 41,37.53316289,127.0694293
2019_18482,서울특별시 광진구 뚝섬로31길 20,37.53600541,127.0681185
2019_18483,서울특별시 광진구 능동로 18,37.53268167,127.067879
2019_18484,서울특별시 성북구 오패산로 90,37.60994709,127.0369136
2019_18485,서울특별시 성북구 보문사길 111,37.58287311,127.0178911
2019_18486,서울특별시 동대문구 전농로16길 51,37.57833421,127.0604383
2019_18487,서울특별시 동대문구 장한로26다길 24,37.57066148,127.072938
2019_18488,서울특별시 중랑구 신내로 128,37.60894053,127.0978091
2019_18489,서울특별시 동대문구 장한로23길 11-10,37.57056829,127.0693962
2019_18490,서울특별시 동대문구 왕산로22길 16,37.57731367,127.0331178
2019_18491,서울특별시 동대문구 왕산로22길 16,37.57731367,127.0331178
