no,address,latitude,longitude
2020_00001,서울특별시 성동구 매봉길 50,37.54729891,127.0121894
2020_00002,서울특별시 성북구 아리랑로5길 92,37.5984608,127.0115421
2020_00003,서울특별시 동대문구 이문로 37,37.59080113,127.0561174
2020_00004,서울특별시 중랑구 공릉로4길 4,37.61298501,127.0781915
2020_00005,서울특별시 중랑구 숙선옹주로 45,37.61562144,127.0827355
2020_00006,서울특별시 동대문구 정릉천동로 100,,
2020_00007,서울특별시 용산구 원효로 216,37.53672336,126.9665272
2020_00008,서울특별시 용산구 한강대로 205,37.53668353,126.9728087
2020_00009,서울특별시 용산구 서빙고로 67,37.52486281,126.9704127
2020_00010,서울특별시 용산구 서빙고로 67,37.52486281,126.9704127
2020_00011,서울특별시 중랑구 봉화산로48길 62,37.60347534,127.0936543
2020_00012,서울특별시 용산구 새창로 70,37.53860305,126.9549435
2020_00013,서울특별시 종로구 숭인동길 21,37.57578476,127.0209594
2020_00014,서울특별시 동대문구 장한로28가길 44,37.5749195,127.0732147
2020_00015,서울특별시 중랑구 면목로37길 58,37.5807751,127.0836026
2020_00016,서울특별시 성동구 상원1길 17,37.54543916,127.047711
2020_00017,서울특별시 용산구 독서당로 111,37.53612286,127.0073076
2020_00018,서울특별시 종로구 경교장길 35,37.56885372,126.9651149
2020_00019,서울특별시 동대문구 사가정로 191,37.57901279,127.0659174
2020_00020,서울특별시 성북구 종암로 132,37.60191974,127.0335179
2020_00021,서울특별시 광진구 영화사로16길 43,37.55383544,127.0973462
2020_00022,서울특별시 중구 퇴계로 447,37.56604198,127.0217218
2020_00023,서울특별시 중구 만리재로,37.55422007,126.9659869
2020_00024,서울특별시 성북구 길음로9길 40,37.60584942,127.0209852
2020_00025,서울특별시 성동구 독서당로 344,37.54645258,127.0257655
2020_00026,서울특별시 중구 다산로 32,37.54715055,127.0057062
2020_00027,서울특별시 중구 다산로 32,37.54715055,127.0057062
2020_00028,서울특별시 중구 다산로 32,37.54715055,127.0057062
2020_00029,서울특별시 성동구 무학로 33,37.56916416,127.0263479
2020_00030,서울특별시 성동구 동호로 100,37.55132847,127.0164165
2020_00031,서울특별시 성북구 북악산로 746,37.600346,127.0099873
2020_00032,서울특별시 성북구 보국문로30길 15,37.61743004,127.0029912
2020_00033,서울특별시 동대문구 한천로58길 107,37.6012567,127.0697682
2020_00034,서울특별시 동대문구 답십리로56길 105,37.56777026,127.0584014
2020_00035,서울특별시 중랑구 동일로 752,37.59700909,127.0820707
2020_00036,서울특별시 동대문구 한천로63길 10,37.6049031,127.0637064
2020_00037,서울특별시 성북구 길음로9길 40,37.60584942,127.0209852
2020_00038,서울특별시 성북구 숭인로2길 61,37.60935341,127.0249739
2020_00039,서울특별시 성북구 길음로13길 22,37.60944177,127.0193237
2020_00040,서울특별시 성북구 길음로 74,37.60928966,127.0210339
2020_00041,서울특별시 노원구 한글비석로14길 8,37.65747634,127.0774342
2020_00042,서울특별시 노원구 동일로208길 19,37.64559563,127.0656766
2020_00043,서울특별시 도봉구 마들로 684-19,37.67521459,127.048765
2020_00044,서울특별시 도봉구 마들로 684-19,37.67521459,127.048765
2020_00045,서울특별시 도봉구 도봉로110다길 51,37.64320468,127.0329434
2020_00046,서울특별시 도봉구 노해로70길 54,37.64907575,127.0515713
2020_00047,서울특별시 도봉구 덕릉로66길 17,37.64371212,127.0539524
2020_00048,서울특별시 노원구 한글비석로 479,37.66449773,127.0644832
2020_00049,서울특별시 강북구 삼양로 256,37.62628401,127.0188996
2020_00050,서울특별시 노원구 석계로 49,37.61721774,127.0625099
2020_00051,서울특별시 노원구 중계로16나길 11,37.65230563,127.0821915
2020_00052,서울특별시 도봉구 해등로 307,37.65667471,127.022754
2020_00053,서울특별시 도봉구 덕릉로66길 17,37.64371212,127.0539524
2020_00054,서울특별시 도봉구 덕릉로66길 17,37.64371212,127.0539524
2020_00055,서울특별시 도봉구 덕릉로66길 17,37.64371212,127.0539524
2020_00056,서울특별시 도봉구 해등로 295,37.65709893,127.0243731
2020_00057,서울특별시 도봉구 시루봉로 107,37.66121703,127.0261502
2020_00058,서울특별시 도봉구 시루봉로 107,37.66121703,127.0261502
2020_00059,서울특별시 도봉구 해등로 195,37.65783785,127.0337873
2020_00060,서울특별시 도봉구 해등로 231,37.65772508,127.0320475
2020_00061,서울특별시 도봉구 해등로 231,37.65772508,127.0320475
2020_00062,서울특별시 도봉구 덕릉로66길 17,37.64371212,127.0539524
2020_00063,서울특별시 강북구 한천로105길 23,37.62453228,127.0465984
2020_00064,서울특별시 노원구 공릉로34길 62,37.62336469,127.0821222
2020_00065,서울특별시 노원구 동일로198가길 13,37.62980243,127.0726188
2020_00066,서울특별시 성북구 화랑로48길 16,37.61376289,127.0689946
2020_00067,서울특별시 노원구 동일로208길 19,37.64559563,127.0656766
2020_00068,서울특별시 성북구 월계로38길 35,37.62085977,127.0477171
2020_00069,서울특별시 성북구 돌곶이로 220,37.61901822,127.0464327
2020_00070,서울특별시 노원구 동일로208길 19,37.64559563,127.0656766
2020_00071,서울특별시 노원구 월계로42길 97,37.62200512,127.0531737
2020_00072,서울특별시 노원구 우이천로2나길 14,37.63137831,127.0443477
2020_00073,서울특별시 노원구 초안산로5길 22,37.63311732,127.0520138
2020_00074,서울특별시 은평구 통일로 660,37.60590087,126.9361429
2020_00075,서울특별시 은평구 통일로 630,37.60284497,126.9359558
2020_00076,서울특별시 노원구 한글비석로 396,37.66230302,127.0735817
2020_00077,서울특별시 노원구 동일로245길 162,37.68083846,127.0542199
2020_00078,서울특별시 노원구 동일로245가길 41,37.68066639,127.0538014
2020_00079,서울특별시 도봉구 도봉로136길 28,37.65657114,127.042729
2020_00080,서울특별시 노원구 동일로245가길 41,37.68066639,127.0538014
2020_00081,서울특별시 노원구 동일로242길 80,37.67417008,127.0597441
2020_00082,서울특별시 노원구 한글비석로52길 66,37.66704032,127.0681213
2020_00083,서울특별시 노원구 동일로227길 25,37.66689676,127.0560392
2020_00084,서울특별시 성북구 화랑로 210-26,37.60723717,127.05364
2020_00085,서울특별시 성북구 화랑로48길 16,37.61376289,127.0689946
2020_00086,서울특별시 노원구 동일로216길 47,37.65298873,127.0635586
2020_00087,서울특별시 노원구 섬밭로 265,37.63828783,127.0627161
2020_00088,서울특별시 노원구 노해로 508,37.65470356,127.066191
2020_00089,서울특별시 노원구 동일로 1456,37.66067691,127.0614956
2020_00090,서울특별시 노원구 덕릉로94가길 20,37.66250643,127.0781111
2020_00091,서울특별시 도봉구 덕릉로63가길 43,37.64292288,127.0387776
2020_00092,서울특별시 노원구 한글비석로8길 41,37.64866354,127.0775984
2020_00093,서울특별시 도봉구 덕릉로 349,37.64503774,127.0460993
2020_00094,서울특별시 노원구 섬밭로 229,37.63661786,127.0645392
2020_00095,서울특별시 노원구 섬밭로 229,37.63661786,127.0645392
2020_00096,서울특별시 노원구 섬밭로 229,37.63661786,127.0645392
