no,address,latitude,longitude
2023_21679,서울특별시 강남구 봉은사로73길 23,37.5139475,127.0499735
2023_21680,서울특별시 구로구 경인로8길 75,37.4928695,126.8395728
2023_21681,서울특별시 영등포구 당산로41길 23,37.5314949,126.8966246
2023_21682,서울특별시 구로구 천왕로 10,37.48072633,126.8421621
2023_21683,서울특별시 송파구 올림픽로 99,37.51512525,127.07813
2023_21684,서울특별시 송파구 올림픽로 135,37.51673328,127.0898891
2023_21685,서울특별시 강남구 학동로87길 7,37.51952825,127.0520028
2023_21686,서울특별시 관악구 난곡로 55,37.45974172,126.9207528
2023_21687,서울특별시 서초구 신반포로33길 15,37.50904433,127.0095245
2023_21688,서울특별시 서초구 잠원로 157,37.51779029,127.0105556
2023_21689,서울특별시 서초구 잠원로 157,37.51779029,127.0105556
2023_21690,서울특별시 영등포구 영등포로 17,37.52372108,126.8834845
2023_21691,서울특별시 서초구 신반포로 270,37.50786022,127.011582
2023_21692,서울특별시 관악구 신림로66길 42,37.48557684,126.9320471
2023_21693,서울특별시 금천구 가산로 99,37.47615677,126.8912894
2023_21694,서울특별시 관악구 행운1나길 12,37.4822587,126.955324
2023_21695,서울특별시 송파구 올림픽로 135,37.51673328,127.0898891
2023_21696,서울특별시 강남구 일원로14길 25,37.48476112,127.0808748
2023_21697,서울특별시 관악구 청룡16길 43,37.47663345,126.9431957
2023_21698,서울특별시 관악구 봉천로 387,37.48376028,126.9427012
2023_21699,서울특별시 송파구 올림픽로43길 34,37.5249191,127.1144437
2023_21700,서울특별시 영등포구 양평로24길 9,37.54028033,126.8917458
2023_21701,서울특별시 영등포구 도영로 66,37.51039494,126.9001766
2023_21702,서울특별시 영등포구 의사당대로 127,37.52024054,126.9264067
2023_21703,서울특별시 서초구 청계산로9길 1-12,37.44968266,127.0562414
2023_21704,서울특별시 서초구 청계산로9길 1-12,37.44968266,127.0562414
2023_21705,서울특별시 동작구 동작대로29길 115,37.49041718,126.9758253
2023_21706,서울특별시 관악구 봉천로 387,37.48376028,126.9427012
2023_21707,서울특별시 강남구 광평로51길 27,37.48961473,127.1007301
2023_21708,서울특별시 관악구 봉천로 387,37.48376028,126.9427012
2023_21709,서울특별시 동작구 동작대로29길 119,37.49088863,126.9760567
2023_21710,서울특별시 강남구 선릉로 221,37.49420684,127.0497348
2023_21711,서울특별시 강남구 선릉로 221,37.49420684,127.0497348
2023_21712,서울특별시 관악구 남부순환로260길 119,37.47182618,126.9720005
2023_21713,서울특별시 강남구 삼성로 212,37.49961577,127.0659154
2023_21714,서울특별시 강남구 강남대로120길 58,37.50755454,127.0280533
2023_21715,서울특별시 서초구 서운로 104,37.4934156,127.0264914
2023_21716,서울특별시 서초구 잠원로14길 54,37.51576217,127.0136448
2023_21717,서울특별시 강남구 개포로 264,37.47975035,127.0522282
2023_21718,서울특별시 영등포구 신길로 29,37.49451383,126.9061165
2023_21719,서울특별시 영등포구 가마산로 315,37.49852058,126.8945593
2023_21720,서울특별시 강남구 삼성로 150,37.49569534,127.0685647
2023_21721,서울특별시 동작구 만양로8길 50,37.51030426,126.9468658
2023_21722,서울특별시 송파구 올림픽로 135,37.51673328,127.0898891
2023_21723,서울특별시 강남구 삼성로 212,37.49961577,127.0659154
2023_21724,서울특별시 영등포구 63로 45,37.52135273,126.9373261
2023_21725,서울특별시 구로구 남부순환로 775,37.50156787,126.8471623
2023_21726,서울특별시 구로구 중앙로8길 11,37.50252837,126.8632892
2023_21727,서울특별시 마포구 신촌로 160,37.55630842,126.9432851
2023_21728,서울특별시 마포구 신촌로 160,37.55630842,126.9432851
2023_21729,서울특별시 양천구 중앙로29길 61,37.51954197,126.848125
2023_21730,서울특별시 양천구 목동서로 70,37.53704736,126.8764175
2023_21731,서울특별시 마포구 월드컵북로30길 9-22,37.5691137,126.9079073
2023_21732,서울특별시 마포구 월드컵로31길 77,37.5597471,126.9010812
2023_21733,서울특별시 마포구 월드컵로31길 77,37.5597471,126.9010812
2023_21734,서울특별시 서대문구 수색로 100,37.57473348,126.9079161
2023_21735,서울특별시 구로구 신도림로21길 25,37.51302996,126.8844957
2023_21736,서울특별시 노원구 노원로18길 19,37.64461238,127.0717203
2023_21737,서울특별시 구로구 신도림로 78,37.50938921,126.8847002
2023_21738,서울특별시 노원구 섬밭로 229,37.63661786,127.0645392
2023_21739,서울특별시 은평구 서오릉로21길 15-2,37.61442597,126.907273
2023_21740,서울특별시 노원구 덕릉로94가길 20,37.66250643,127.0781111
2023_21741,서울특별시 강서구 공항대로65가길 4,37.55098531,126.8712303
2023_21742,서울특별시 노원구 노해로 508,37.65470356,127.066191
2023_21743,서울특별시 노원구 노원로28길 15,37.65400888,127.0692161
2023_21744,서울특별시 서대문구 증가로 191,37.57849683,126.9173923
2023_21745,서울특별시 노원구 상계로5길 12,37.65735433,127.0642643
2023_21746,서울특별시 양천구 신정로7길 76,37.51350715,126.8360663
2023_21747,서울특별시 마포구 연남로 52,37.56482028,126.9201571
2023_21748,서울특별시 은평구 불광로2길 16,37.61167741,126.9332696
2023_21749,서울특별시 강서구 우현로 67,37.54754619,126.8372075
2023_21750,서울특별시 양천구 신목로 16,37.51806478,126.8759765
2023_21751,서울특별시 양천구 중앙로36길 15,37.52077533,126.8559455
2023_21752,서울특별시 은평구 통일로 796,37.6163432,126.9257576
2023_21753,서울특별시 서대문구 거북골로 100,37.57572568,126.9183536
2023_21754,서울특별시 서대문구 가재울미래로 2,37.57440199,126.9179078
2023_21755,서울특별시 양천구 목동로29길 7,37.52878893,126.862367
2023_21756,서울특별시 마포구 마포대로 195,37.55243392,126.9542238
2023_21757,서울특별시 마포구 마포대로 195,37.55243392,126.9542238
2023_21758,서울특별시 은평구 수색로 300,37.58509035,126.8904419
2023_21759,서울특별시 노원구 섬밭로 229,37.63661786,127.0645392
2023_21760,서울특별시 서대문구 통일로34길 43,37.58833366,126.9488077
2023_21761,서울특별시 강서구 공항대로65가길 4,37.55098531,126.8712303
2023_21762,서울특별시 노원구 노원로18길 19,37.64461238,127.0717203
2023_21763,서울특별시 은평구 백련산로 67,37.59279721,126.9216198
2023_21764,서울특별시 은평구 백련산로 6,37.58614561,126.9232295
2023_21765,서울특별시 서대문구 가재울미래로 2,37.57440199,126.9179078
2023_21766,서울특별시 동대문구 장안벚꽃로 167,37.5750721,127.0742821
2023_21767,서울특별시 동대문구 사가정로 65,37.57550604,127.0496959
2023_21768,서울특별시 종로구 난계로29가길 19,37.57356204,127.0227367
2023_21769,서울특별시 용산구 이촌로 181,37.5221513,126.9706636
2023_21770,서울특별시 도봉구 노해로70길 119,37.64739119,127.053376
2023_21771,서울특별시 동대문구 답십리로 130,37.57285496,127.0524012
2023_21772,서울특별시 중랑구 봉화산로 130,37.60319039,127.0884681
2023_21773,서울특별시 중랑구 상봉로 131,37.59740662,127.0921776
2023_21774,서울특별시 성북구 솔샘로25길 28,37.61857737,127.0069619
2023_21775,서울특별시 용산구 이촌로 174,37.52111314,126.9668044
2023_21776,서울특별시 동대문구 답십리로56길 105,37.56777026,127.0584014
2023_21777,서울특별시 강북구 삼양로19길 25,37.61569432,127.021139
2023_21778,서울특별시 강북구 도봉로 290,37.63420343,127.0237738
2023_21779,서울특별시 성북구 길음로 118,37.61132476,127.0208497
